                               Labor Force Data by County, 2007 Annual Averages

                 State  County                                                                                              
                 FIPS   FIPS                                                                  Labor                     Unemployed    
   LAUS Code     Code   Code   County Name/State Abbreviation                    Year         Force     Employed      Level     Rate
CN4902100000000   49     021   Iron County, UT                                   2007        21,007       20,399        608      2.9
CN4902300000000   49     023   Juab County, UT                                   2007         4,112        3,983        129      3.1
CN4902500000000   49     025   Kane County, UT                                   2007         3,491        3,381        110      3.2
CN4902700000000   49     027   Millard County, UT                                2007         6,207        6,052        155      2.5
CN4902900000000   49     029   Morgan County, UT                                 2007         3,994        3,889        105      2.6
CN4903100000000   49     031   Piute County, UT                                  2007           927          906         21      2.3
CN4903300000000   49     033   Rich County, UT                                   2007         1,444        1,415         29      2.0
CN4903500000000   49     035   Salt Lake County, UT                              2007       550,691      536,924     13,767      2.5
CN4903700000000   49     037   San Juan County, UT                               2007         4,970        4,712        258      5.2
CN4903900000000   49     039   Sanpete County, UT                                2007        10,955       10,618        337      3.1
CN4904100000000   49     041   Sevier County, UT                                 2007         9,479        9,220        259      2.7
CN4904300000000   49     043   Summit County, UT                                 2007        21,785       21,243        542      2.5
CN4904500000000   49     045   Tooele County, UT                                 2007        26,910       26,153        757      2.8
CN4904700000000   49     047   Uintah County, UT                                 2007        17,270       16,913        357      2.1
CN4904900000000   49     049   Utah County, UT                                   2007       223,138      217,722      5,416      2.4
CN4905100000000   49     051   Wasatch County, UT                                2007        10,732       10,459        273      2.5
CN4905300000000   49     053   Washington County, UT                             2007        63,506       61,762      1,744      2.7
CN4905500000000   49     055   Wayne County, UT                                  2007         1,399        1,342         57      4.1
CN4905700000000   49     057   Weber County, UT                                  2007       112,739      109,285      3,454      3.1
CN5000100000000   50     001   Addison County, VT                                2007        21,557       20,726        831      3.9
CN5000300000000   50     003   Bennington County, VT                             2007        20,477       19,650        827      4.0
CN5000500000000   50     005   Caledonia County, VT                              2007        16,729       15,982        747      4.5
CN5000700000000   50     007   Chittenden County, VT                             2007        88,330       85,355      2,975      3.4
CN5000900000000   50     009   Essex County, VT                                  2007         3,264        3,092        172      5.3
CN5001100000000   50     011   Franklin County, VT                               2007        25,965       24,842      1,123      4.3
CN5001300000000   50     013   Grand Isle County, VT                             2007         4,197        3,968        229      5.5
CN5001500000000   50     015   Lamoille County, VT                               2007        15,112       14,395        717      4.7
CN5001700000000   50     017   Orange County, VT                                 2007        16,481       15,866        615      3.7
CN5001900000000   50     019   Orleans County, VT                                2007        14,364       13,489        875      6.1
CN5002100000000   50     021   Rutland County, VT                                2007        35,702       34,142      1,560      4.4
CN5002300000000   50     023   Washington County, VT                             2007        34,153       32,760      1,393      4.1
CN5002500000000   50     025   Windham County, VT                                2007        24,701       23,696      1,005      4.1
CN5002700000000   50     027   Windsor County, VT                                2007        32,699       31,596      1,103      3.4
CN5100100000000   51     001   Accomack County, VA                               2007        18,780       18,008        772      4.1
CN5100300000000   51     003   Albemarle County, VA                              2007        51,326       50,177      1,149      2.2
CN5100500000000   51     005   Alleghany County, VA                              2007         6,979        6,675        304      4.4
CN5100700000000   51     007   Amelia County, VA                                 2007         6,564        6,383        181      2.8
CN5100900000000   51     009   Amherst County, VA                                2007        15,528       14,988        540      3.5
CN5101100000000   51     011   Appomattox County, VA                             2007         6,997        6,725        272      3.9
CN5101300000000   51     013   Arlington County, VA                              2007       131,366      128,839      2,527      1.9
CN5101500000000   51     015   Augusta County, VA                                2007        37,183       36,204        979      2.6
CN5101700000000   51     017   Bath County, VA                                   2007         2,930        2,837         93      3.2
CN5101900000000   51     019   Bedford County, VA                                2007        37,721       36,597      1,124      3.0
CN5102100000000   51     021   Bland County, VA                                  2007         3,385        3,257        128      3.8
CN5102300000000   51     023   Botetourt County, VA                              2007        17,421       16,962        459      2.6
CN5102500000000   51     025   Brunswick County, VA                              2007         6,873        6,543        330      4.8
CN5102700000000   51     027   Buchanan County, VA                               2007         8,657        8,235        422      4.9
CN5102900000000   51     029   Buckingham County, VA                             2007         6,998        6,756        242      3.5
CN5103100000000   51     031   Campbell County, VA                               2007        27,253       26,320        933      3.4
CN5103300000000   51     033   Caroline County, VA                               2007        13,902       13,385        517      3.7
CN5103500000000   51     035   Carroll County, VA                                2007        13,901       13,116        785      5.6
CN5103600000000   51     036   Charles City County, VA                           2007         3,809        3,660        149      3.9
CN5103700000000   51     037   Charlotte County, VA                              2007         5,268        4,988        280      5.3
CN5104100000000   51     041   Chesterfield County, VA                           2007       165,682      161,332      4,350      2.6
CN5104300000000   51     043   Clarke County, VA                                 2007         8,017        7,802        215      2.7
CN5104500000000   51     045   Craig County, VA                                  2007         2,559        2,464         95      3.7
CN5104700000000   51     047   Culpeper County, VA                               2007        20,225       19,497        728      3.6
CN5104900000000   51     049   Cumberland County, VA                             2007         4,592        4,445        147      3.2
CN5105100000000   51     051   Dickenson County, VA                              2007         5,787        5,484        303      5.2
CN5105300000000   51     053   Dinwiddie County, VA                              2007        12,841       12,399        442      3.4
CN5105700000000   51     057   Essex County, VA                                  2007         5,491        5,290        201      3.7
CN5105900000000   51     059   Fairfax County, VA                                2007       581,377      568,732     12,645      2.2
CN5106100000000   51     061   Fauquier County, VA                               2007        36,930       36,005        925      2.5
CN5106300000000   51     063   Floyd County, VA                                  2007         7,107        6,859        248      3.5
CN5106500000000   51     065   Fluvanna County, VA                               2007        13,799       13,473        326      2.4
CN5106700000000   51     067   Franklin County, VA                               2007        26,388       25,509        879      3.3
CN5106900000000   51     069   Frederick County, VA                              2007        41,122       39,905      1,217      3.0
CN5107100000000   51     071   Giles County, VA                                  2007         8,144        7,778        366      4.5
CN5107300000000   51     073   Gloucester County, VA                             2007        20,549       20,039        510      2.5
CN5107500000000   51     075   Goochland County, VA                              2007        11,126       10,860        266      2.4
CN5107700000000   51     077   Grayson County, VA                                2007         7,121        6,757        364      5.1
CN5107900000000   51     079   Greene County, VA                                 2007        10,420       10,198        222      2.1
CN5108100000000   51     081   Greensville County, VA                            2007         4,288        4,095        193      4.5
CN5108300000000   51     083   Halifax County, VA                                2007        15,403       14,422        981      6.4
CN5108500000000   51     085   Hanover County, VA                                2007        54,737       53,387      1,350      2.5
CN5108700000000   51     087   Henrico County, VA                                2007       162,619      158,125      4,494      2.8
CN5108900000000   51     089   Henry County, VA                                  2007        25,752       24,336      1,416      5.5
CN5109100000000   51     091   Highland County, VA                               2007         1,127        1,089         38      3.4
CN5109300000000   51     093   Isle of Wight County, VA                          2007        18,589       18,057        532      2.9
CN5109500000000   51     095   James City County, VA                             2007        31,343       30,571        772      2.5
CN5109700000000   51     097   King and Queen County, VA                         2007         3,330        3,214        116      3.5
CN5109900000000   51     099   King George County, VA                            2007         9,352        9,023        329      3.5
CN5110100000000   51     101   King William County, VA                           2007         8,461        8,232        229      2.7
CN5110300000000   51     103   Lancaster County, VA                              2007         5,318        5,086        232      4.4
CN5110500000000   51     105   Lee County, VA                                    2007         9,585        9,186        399      4.2
CN5110700000000   51     107   Loudoun County, VA                                2007       163,971      160,532      3,439      2.1
CN5110900000000   51     109   Louisa County, VA                                 2007        16,152       15,683        469      2.9
CN5111100000000   51     111   Lunenburg County, VA                              2007         5,508        5,258        250      4.5
CN5111300000000   51     113   Madison County, VA                                2007         7,352        7,156        196      2.7
CN5111500000000   51     115   Mathews County, VA                                2007         4,427        4,314        113      2.6
CN5111700000000   51     117   Mecklenburg County, VA                            2007        13,192       12,525        667      5.1
CN5111900000000   51     119   Middlesex County, VA                              2007         5,041        4,890        151      3.0
CN5112100000000   51     121   Montgomery County, VA                             2007        44,293       42,874      1,419      3.2
CN5112500000000   51     125   Nelson County, VA                                 2007         7,904        7,692        212      2.7
CN5112700000000   51     127   New Kent County, VA                               2007         9,415        9,159        256      2.7
CN5113100000000   51     131   Northampton County, VA                            2007         5,959        5,717        242      4.1
CN5113300000000   51     133   Northumberland County, VA                         2007         5,947        5,689        258      4.3
CN5113500000000   51     135   Nottoway County, VA                               2007         6,577        6,322        255      3.9
CN5113700000000   51     137   Orange County, VA                                 2007        15,396       14,903        493      3.2
CN5113900000000   51     139   Page County, VA                                   2007        11,328       10,755        573      5.1
CN5114100000000   51     141   Patrick County, VA                                2007         9,049        8,682        367      4.1
CN5114300000000   51     143   Pittsylvania County, VA                           2007        30,955       29,185      1,770      5.7
CN5114500000000   51     145   Powhatan County, VA                               2007        14,287       13,950        337      2.4
CN5114700000000   51     147   Prince Edward County, VA                          2007         9,053        8,637        416      4.6
CN5114900000000   51     149   Prince George County, VA                          2007        14,693       14,219        474      3.2
CN5115300000000   51     153   Prince William County, VA                         2007       200,311      195,368      4,943      2.5
CN5115500000000   51     155   Pulaski County, VA                                2007        17,706       16,730        976      5.5
CN5115700000000   51     157   Rappahannock County, VA                           2007         4,314        4,206        108      2.5
CN5115900000000   51     159   Richmond County, VA                               2007         3,500        3,348        152      4.3
CN5116100000000   51     161   Roanoke County, VA                                2007        48,977       47,743      1,234      2.5
CN5116300000000   51     163   Rockbridge County, VA                             2007        11,240       10,912        328      2.9
CN5116500000000   51     165   Rockingham County, VA                             2007        41,530       40,497      1,033      2.5
CN5116700000000   51     167   Russell County, VA                                2007        11,772       11,165        607      5.2
CN5116900000000   51     169   Scott County, VA                                  2007         9,804        9,350        454      4.6
CN5117100000000   51     171   Shenandoah County, VA                             2007        20,009       19,372        637      3.2
CN5117300000000   51     173   Smyth County, VA                                  2007        15,065       14,244        821      5.4
CN5117500000000   51     175   Southampton County, VA                            2007         7,673        7,397        276      3.6
CN5117700000000   51     177   Spotsylvania County, VA                           2007        64,669       63,030      1,639      2.5
CN5117900000000   51     179   Stafford County, VA                               2007        64,503       62,816      1,687      2.6
CN5118100000000   51     181   Surry County, VA                                  2007         3,730        3,603        127      3.4
CN5118300000000   51     183   Sussex County, VA                                 2007         4,464        4,264        200      4.5
CN5118500000000   51     185   Tazewell County, VA                               2007        20,298       19,384        914      4.5
CN5118700000000   51     187   Warren County, VA                                 2007        19,438       18,846        592      3.0
CN5119100000000   51     191   Washington County, VA                             2007        26,738       25,524      1,214      4.5
CN5119300000000   51     193   Westmoreland County, VA                           2007         8,313        7,964        349      4.2
CN5119500000000   51     195   Wise County, VA                                   2007        17,456       16,769        687      3.9
CN5119700000000   51     197   Wythe County, VA                                  2007        15,475       14,784        691      4.5
CN5119900000000   51     199   York County, VA                                   2007        31,002       30,233        769      2.5
CN5151000000000   51     510   Alexandria city, VA                               2007        89,476       87,484      1,992      2.2
CN5152000000000   51     520   Bristol city, VA                                  2007         7,966        7,557        409      5.1
CN5153000000000   51     530   Buena Vista city, VA                              2007         3,376        3,255        121      3.6
CN5154000000000   51     540   Charlottesville city, VA                          2007        21,246       20,596        650      3.1
CN5155000000000   51     550   Chesapeake city, VA                               2007       114,338      110,894      3,444      3.0
CN5157000000000   51     570   Colonial Heights city, VA                         2007         9,205        8,906        299      3.2
CN5158000000000   51     580   Covington city, VA                                2007         2,704        2,545        159      5.9
CN5159000000000   51     590   Danville city, VA                                 2007        19,709       18,250      1,459      7.4
CN5159500000000   51     595   Emporia city, VA                                  2007         2,456        2,305        151      6.1
CN5160000000000   51     600   Fairfax city, VA                                  2007        13,902       13,550        352      2.5
CN5161000000000   51     610   Falls Church city, VA                             2007         6,661        6,456        205      3.1
CN5162000000000   51     620   Franklin city, VA                                 2007         3,924        3,743        181      4.6
CN5163000000000   51     630   Fredericksburg city, VA                           2007        12,429       11,872        557      4.5
CN5164000000000   51     640   Galax city, VA                                    2007         3,124        2,948        176      5.6
CN5165000000000   51     650   Hampton city, VA                                  2007        68,492       66,052      2,440      3.6
CN5166000000000   51     660   Harrisonburg city, VA                             2007        22,762       22,100        662      2.9
CN5167000000000   51     670   Hopewell city, VA                                 2007        10,437        9,950        487      4.7
CN5167800000000   51     678   Lexington city, VA                                2007         2,367        2,258        109      4.6
CN5168000000000   51     680   Lynchburg city, VA                                2007        33,610       32,350      1,260      3.7
CN5168300000000   51     683   Manassas city, VA                                 2007        19,776       19,200        576      2.9
CN5168500000000   51     685   Manassas Park city, VA                            2007         6,562        6,395        167      2.5
CN5169000000000   51     690   Martinsville city, VA                             2007         5,919        5,432        487      8.2
CN5170000000000   51     700   Newport News city, VA                             2007        87,554       84,430      3,124      3.6
CN5171000000000   51     710   Norfolk city, VA                                  2007        99,742       95,656      4,086      4.1
CN5172000000000   51     720   Norton city, VA                                   2007         1,565        1,501         64      4.1
CN5173000000000   51     730   Petersburg city, VA                               2007        14,087       13,206        881      6.3
CN5173500000000   51     735   Poquoson city, VA                                 2007         6,327        6,183        144      2.3
CN5174000000000   51     740   Portsmouth city, VA                               2007        46,428       44,483      1,945      4.2
CN5175000000000   51     750   Radford city, VA                                  2007         7,757        7,443        314      4.0
CN5176000000000   51     760   Richmond city, VA                                 2007        98,875       94,548      4,327      4.4
CN5177000000000   51     770   Roanoke city, VA                                  2007        46,289       44,547      1,742      3.8
CN5177500000000   51     775   Salem city, VA                                    2007        13,370       12,975        395      3.0
CN5179000000000   51     790   Staunton city, VA                                 2007        11,609       11,251        358      3.1
CN5180000000000   51     800   Suffolk city, VA                                  2007        39,794       38,487      1,307      3.3
CN5181000000000   51     810   Virginia Beach city, VA                           2007       222,978      216,854      6,124      2.7
CN5182000000000   51     820   Waynesboro city, VA                               2007        10,090        9,742        348      3.4
CN5183000000000   51     830   Williamsburg city, VA                             2007         5,112        4,825        287      5.6
CN5184000000000   51     840   Winchester city, VA                               2007        14,328       13,868        460      3.2
CN5300100000000   53     001   Adams County, WA                                  2007         8,021        7,495        526      6.6
CN5300300000000   53     003   Asotin County, WA                                 2007        10,264        9,733        531      5.2
CN5300500000000   53     005   Benton County, WA                                 2007        86,073       81,368      4,705      5.5
CN5300700000000   53     007   Chelan County, WA                                 2007        40,622       38,390      2,232      5.5
CN5300900000000   53     009   Clallam County, WA                                2007        30,007       28,041      1,966      6.6
CN5301100000000   53     011   Clark County, WA                                  2007       209,985      196,792     13,193      6.3
CN5301300000000   53     013   Columbia County, WA                               2007         1,531        1,417        114      7.4
CN5301500000000   53     015   Cowlitz County, WA                                2007        43,809       40,721      3,088      7.0
CN5301700000000   53     017   Douglas County, WA                                2007        20,956       19,853      1,103      5.3
CN5301900000000   53     019   Ferry County, WA                                  2007         2,975        2,711        264      8.9
CN5302100000000   53     021   Franklin County, WA                               2007        32,463       30,208      2,255      6.9
CN5302300000000   53     023   Garfield County, WA                               2007         1,018          963         55      5.4
CN5302500000000   53     025   Grant County, WA                                  2007        40,534       37,905      2,629      6.5
CN5302700000000   53     027   Grays Harbor County, WA                           2007        31,481       28,996      2,485      7.9
CN5302900000000   53     029   Island County, WA                                 2007        32,973       31,150      1,823      5.5
CN5303100000000   53     031   Jefferson County, WA                              2007        13,696       12,968        728      5.3
CN5303300000000   53     033   King County, WA                                   2007     1,067,240    1,033,216     34,024      3.2
CN5303500000000   53     035   Kitsap County, WA                                 2007       123,028      116,967      6,061      4.9
CN5303700000000   53     037   Kittitas County, WA                               2007        20,360       19,265      1,095      5.4
CN5303900000000   53     039   Klickitat County, WA                              2007         9,756        9,028        728      7.5
CN5304100000000   53     041   Lewis County, WA                                  2007        31,212       28,762      2,450      7.8
CN5304300000000   53     043   Lincoln County, WA                                2007         4,704        4,429        275      5.8
CN5304500000000   53     045   Mason County, WA                                  2007        25,189       23,543      1,646      6.5
CN5304700000000   53     047   Okanogan County, WA                               2007        20,642       19,194      1,448      7.0
CN5304900000000   53     049   Pacific County, WA                                2007         9,293        8,591        702      7.6
CN5305100000000   53     051   Pend Oreille County, WA                           2007         5,290        4,874        416      7.9
CN5305300000000   53     053   Pierce County, WA                                 2007       387,377      366,760     20,617      5.3
CN5305500000000   53     055   San Juan County, WA                               2007         8,486        8,160        326      3.8
CN5305700000000   53     057   Skagit County, WA                                 2007        57,934       54,870      3,064      5.3
CN5305900000000   53     059   Skamania County, WA                               2007         5,059        4,682        377      7.5
CN5306100000000   53     061   Snohomish County, WA                              2007       363,266      350,475     12,791      3.5
CN5306300000000   53     063   Spokane County, WA                                2007       233,681      221,245     12,436      5.3
CN5306500000000   53     065   Stevens County, WA                                2007        18,631       17,145      1,486      8.0
CN5306700000000   53     067   Thurston County, WA                               2007       128,000      121,724      6,276      4.9
CN5306900000000   53     069   Wahkiakum County, WA                              2007         1,667        1,544        123      7.4
CN5307100000000   53     071   Walla Walla County, WA                            2007        29,172       27,603      1,569      5.4
CN5307300000000   53     073   Whatcom County, WA                                2007       106,348      101,371      4,977      4.7
CN5307500000000   53     075   Whitman County, WA                                2007        20,298       19,433        865      4.3
CN5307700000000   53     077   Yakima County, WA                                 2007       120,128      111,716      8,412      7.0
CN5400100000000   54     001   Barbour County, WV                                2007         6,733        6,366        367      5.5
CN5400300000000   54     003   Berkeley County, WV                               2007        45,993       44,102      1,891      4.1
CN5400500000000   54     005   Boone County, WV                                  2007         9,453        9,007        446      4.7
CN5400700000000   54     007   Braxton County, WV                                2007         6,019        5,689        330      5.5
CN5400900000000   54     009   Brooke County, WV                                 2007        10,948       10,298        650      5.9
CN5401100000000   54     011   Cabell County, WV                                 2007        45,655       43,794      1,861      4.1
CN5401300000000   54     013   Calhoun County, WV                                2007         2,754        2,560        194      7.0
CN5401500000000   54     015   Clay County, WV                                   2007         3,500        3,255        245      7.0
CN5401700000000   54     017   Doddridge County, WV                              2007         2,823        2,685        138      4.9
CN5401900000000   54     019   Fayette County, WV                                2007        18,141       17,154        987      5.4
CN5402100000000   54     021   Gilmer County, WV                                 2007         3,106        2,980        126      4.1
CN5402300000000   54     023   Grant County, WV                                  2007         5,310        5,032        278      5.2
CN5402500000000   54     025   Greenbrier County, WV                             2007        15,614       14,669        945      6.1
CN5402700000000   54     027   Hampshire County, WV                              2007         9,693        9,343        350      3.6
CN5402900000000   54     029   Hancock County, WV                                2007        14,419       13,589        830      5.8
CN5403100000000   54     031   Hardy County, WV                                  2007         7,222        6,918        304      4.2
CN5403300000000   54     033   Harrison County, WV                               2007        30,762       29,452      1,310      4.3
CN5403500000000   54     035   Jackson County, WV                                2007        12,055       11,470        585      4.9
CN5403700000000   54     037   Jefferson County, WV                              2007        25,251       24,439        812      3.2
CN5403900000000   54     039   Kanawha County, WV                                2007        92,044       88,360      3,684      4.0
CN5404100000000   54     041   Lewis County, WV                                  2007         7,374        6,997        377      5.1
CN5404300000000   54     043   Lincoln County, WV                                2007         8,018        7,582        436      5.4
CN5404500000000   54     045   Logan County, WV                                  2007        12,888       12,212        676      5.2
CN5404700000000   54     047   McDowell County, WV                               2007         6,944        6,429        515      7.4
CN5404900000000   54     049   Marion County, WV                                 2007        26,269       25,156      1,113      4.2
CN5405100000000   54     051   Marshall County, WV                               2007        14,867       14,081        786      5.3
CN5405300000000   54     053   Mason County, WV                                  2007        10,357        9,643        714      6.9
CN5405500000000   54     055   Mercer County, WV                                 2007        24,823       23,780      1,043      4.2
CN5405700000000   54     057   Mineral County, WV                                2007        13,397       12,766        631      4.7
CN5405900000000   54     059   Mingo County, WV                                  2007         8,806        8,305        501      5.7
CN5406100000000   54     061   Monongalia County, WV                             2007        47,423       45,933      1,490      3.1
CN5406300000000   54     063   Monroe County, WV                                 2007         5,954        5,675        279      4.7
CN5406500000000   54     065   Morgan County, WV                                 2007         7,084        6,750        334      4.7
CN5406700000000   54     067   Nicholas County, WV                               2007        10,793       10,255        538      5.0
CN5406900000000   54     069   Ohio County, WV                                   2007        21,089       20,200        889      4.2
CN5407100000000   54     071   Pendleton County, WV                              2007         3,807        3,666        141      3.7
CN5407300000000   54     073   Pleasants County, WV                              2007         3,163        2,982        181      5.7
CN5407500000000   54     075   Pocahontas County, WV                             2007         3,747        3,474        273      7.3
CN5407700000000   54     077   Preston County, WV                                2007        14,859       14,218        641      4.3
CN5407900000000   54     079   Putnam County, WV                                 2007        27,468       26,446      1,022      3.7
CN5408100000000   54     081   Raleigh County, WV                                2007        32,751       31,296      1,455      4.4
CN5408300000000   54     083   Randolph County, WV                               2007        13,086       12,420        666      5.1
CN5408500000000   54     085   Ritchie County, WV                                2007         4,628        4,391        237      5.1
CN5408700000000   54     087   Roane County, WV                                  2007         5,595        5,235        360      6.4
CN5408900000000   54     089   Summers County, WV                                2007         4,754        4,469        285      6.0
CN5409100000000   54     091   Taylor County, WV                                 2007         6,946        6,608        338      4.9
CN5409300000000   54     093   Tucker County, WV                                 2007         2,994        2,812        182      6.1
CN5409500000000   54     095   Tyler County, WV                                  2007         3,675        3,447        228      6.2
CN5409700000000   54     097   Upshur County, WV                                 2007        10,830       10,353        477      4.4
CN5409900000000   54     099   Wayne County, WV                                  2007        17,752       16,920        832      4.7
CN5410100000000   54     101   Webster County, WV                                2007         3,373        3,182        191      5.7
CN5410300000000   54     103   Wetzel County, WV                                 2007         6,311        5,878        433      6.9
CN5410500000000   54     105   Wirt County, WV                                   2007         2,489        2,341        148      5.9
CN5410700000000   54     107   Wood County, WV                                   2007        41,151       39,229      1,922      4.7
CN5410900000000   54     109   Wyoming County, WV                                2007         8,204        7,700        504      6.1
CN5500100000000   55     001   Adams County, WI                                  2007        10,105        9,439        666      6.6
CN5500300000000   55     003   Ashland County, WI                                2007         9,059        8,515        544      6.0
CN5500500000000   55     005   Barron County, WI                                 2007        25,035       23,556      1,479      5.9
CN5500700000000   55     007   Bayfield County, WI                               2007         8,168        7,629        539      6.6
CN5500900000000   55     009   Brown County, WI                                  2007       139,064      132,673      6,391      4.6
CN5501100000000   55     011   Buffalo County, WI                                2007         8,234        7,874        360      4.4
CN5501300000000   55     013   Burnett County, WI                                2007         8,110        7,554        556      6.9
CN5501500000000   55     015   Calumet County, WI                                2007        25,551       24,336      1,215      4.8
CN5501700000000   55     017   Chippewa County, WI                               2007        33,801       31,980      1,821      5.4
CN5501900000000   55     019   Clark County, WI                                  2007        17,798       16,780      1,018      5.7
CN5502100000000   55     021   Columbia County, WI                               2007        31,157       29,585      1,572      5.0
CN5502300000000   55     023   Crawford County, WI                               2007         9,725        9,198        527      5.4
CN5502500000000   55     025   Dane County, WI                                   2007       292,809      282,673     10,136      3.5
CN5502700000000   55     027   Dodge County, WI                                  2007        46,916       44,532      2,384      5.1
CN5502900000000   55     029   Door County, WI                                   2007        17,012       16,091        921      5.4
CN5503100000000   55     031   Douglas County, WI                                2007        23,176       22,016      1,160      5.0
CN5503300000000   55     033   Dunn County, WI                                   2007        25,963       24,795      1,168      4.5
CN5503500000000   55     035   Eau Claire County, WI                             2007        57,275       54,873      2,402      4.2
CN5503700000000   55     037   Florence County, WI                               2007         2,500        2,351        149      6.0
CN5503900000000   55     039   Fond du Lac County, WI                            2007        56,882       54,193      2,689      4.7
CN5504100000000   55     041   Forest County, WI                                 2007         5,027        4,668        359      7.1
CN5504300000000   55     043   Grant County, WI                                  2007        28,222       26,865      1,357      4.8
CN5504500000000   55     045   Green County, WI                                  2007        20,355       19,398        957      4.7
CN5504700000000   55     047   Green Lake County, WI                             2007        10,498        9,927        571      5.4
CN5504900000000   55     049   Iowa County, WI                                   2007        14,048       13,412        636      4.5
CN5505100000000   55     051   Iron County, WI                                   2007         3,065        2,819        246      8.0
CN5505300000000   55     053   Jackson County, WI                                2007         9,863        9,306        557      5.6
CN5505500000000   55     055   Jefferson County, WI                              2007        42,244       40,188      2,056      4.9
CN5505700000000   55     057   Juneau County, WI                                 2007        13,299       12,496        803      6.0
CN5505900000000   55     059   Kenosha County, WI                                2007        84,396       80,060      4,336      5.1
CN5506100000000   55     061   Kewaunee County, WI                               2007        11,720       11,177        543      4.6
CN5506300000000   55     063   La Crosse County, WI                              2007        64,425       61,901      2,524      3.9
CN5506500000000   55     065   Lafayette County, WI                              2007         9,314        8,928        386      4.1
CN5506700000000   55     067   Langlade County, WI                               2007        10,689       10,031        658      6.2
CN5506900000000   55     069   Lincoln County, WI                                2007        15,570       14,690        880      5.7
CN5507100000000   55     071   Manitowoc County, WI                              2007        44,712       42,275      2,437      5.5
CN5507300000000   55     073   Marathon County, WI                               2007        75,971       72,651      3,320      4.4
CN5507500000000   55     075   Marinette County, WI                              2007        22,337       20,942      1,395      6.2
CN5507700000000   55     077   Marquette County, WI                              2007         7,925        7,441        484      6.1
CN5507800000000   55     078   Menominee County, WI                              2007         1,650        1,478        172     10.4
CN5507900000000   55     079   Milwaukee County, WI                              2007       469,736      442,497     27,239      5.8
CN5508100000000   55     081   Monroe County, WI                                 2007        24,073       22,963      1,110      4.6
CN5508300000000   55     083   Oconto County, WI                                 2007        20,353       19,086      1,267      6.2
CN5508500000000   55     085   Oneida County, WI                                 2007        19,432       18,232      1,200      6.2
CN5508700000000   55     087   Outagamie County, WI                              2007        97,153       92,643      4,510      4.6
CN5508900000000   55     089   Ozaukee County, WI                                2007        47,848       46,016      1,832      3.8
CN5509100000000   55     091   Pepin County, WI                                  2007         4,121        3,912        209      5.1
CN5509300000000   55     093   Pierce County, WI                                 2007        23,806       22,767      1,039      4.4
CN5509500000000   55     095   Polk County, WI                                   2007        24,222       22,715      1,507      6.2
CN5509700000000   55     097   Portage County, WI                                2007        41,954       40,073      1,881      4.5
CN5509900000000   55     099   Price County, WI                                  2007         8,232        7,811        421      5.1
CN5510100000000   55     101   Racine County, WI                                 2007       100,263       94,374      5,889      5.9
CN5510300000000   55     103   Richland County, WI                               2007         9,940        9,420        520      5.2
CN5510500000000   55     105   Rock County, WI                                   2007        84,388       79,647      4,741      5.6
CN5510700000000   55     107   Rusk County, WI                                   2007         7,306        6,772        534      7.3
CN5510900000000   55     109   St. Croix County, WI                              2007        47,330       45,004      2,326      4.9
CN5511100000000   55     111   Sauk County, WI                                   2007        35,050       33,395      1,655      4.7
CN5511300000000   55     113   Sawyer County, WI                                 2007         9,571        8,921        650      6.8
CN5511500000000   55     115   Shawano County, WI                                2007        22,167       21,001      1,166      5.3
CN5511700000000   55     117   Sheboygan County, WI                              2007        66,076       63,287      2,789      4.2
CN5511900000000   55     119   Taylor County, WI                                 2007        10,471        9,871        600      5.7
CN5512100000000   55     121   Trempealeau County, WI                            2007        16,308       15,577        731      4.5
CN5512300000000   55     123   Vernon County, WI                                 2007        14,217       13,477        740      5.2
CN5512500000000   55     125   Vilas County, WI                                  2007        11,588       10,847        741      6.4
CN5512700000000   55     127   Walworth County, WI                               2007        56,079       53,487      2,592      4.6
CN5512900000000   55     129   Washburn County, WI                               2007         7,902        7,361        541      6.8
CN5513100000000   55     131   Washington County, WI                             2007        73,845       70,663      3,182      4.3
CN5513300000000   55     133   Waukesha County, WI                               2007       214,220      205,558      8,662      4.0
CN5513500000000   55     135   Waupaca County, WI                                2007        28,194       26,694      1,500      5.3
CN5513700000000   55     137   Waushara County, WI                               2007        12,718       11,975        743      5.8
CN5513900000000   55     139   Winnebago County, WI                              2007        93,681       89,412      4,269      4.6
CN5514100000000   55     141   Wood County, WI                                   2007        41,927       39,705      2,222      5.3
CN5600100000000   56     001   Albany County, WY                                 2007        18,535       18,087        448      2.4
CN5600300000000   56     003   Big Horn County, WY                               2007         4,865        4,668        197      4.0
CN5600500000000   56     005   Campbell County, WY                               2007        25,965       25,440        525      2.0
CN5600700000000   56     007   Carbon County, WY                                 2007         8,234        7,996        238      2.9
CN5600900000000   56     009   Converse County, WY                               2007         6,892        6,696        196      2.8
CN5601100000000   56     011   Crook County, WY                                  2007         3,396        3,303         93      2.7
CN5601300000000   56     013   Fremont County, WY                                2007        17,893       17,221        672      3.8
