                               Labor Force Data by County, 2005 Annual Averages

                 State  County                                                                                              
                 FIPS   FIPS                                                                  Labor                     Unemployed    
   LAUS Code     Code   Code   County Name/State Abbreviation                    Year         Force     Employed      Level     Rate
CN2814100000000   28     141   Tishomingo County, MS                             2005         8,097        7,408        689      8.5
CN2814300000000   28     143   Tunica County, MS                                 2005         4,505        4,047        458     10.2
CN2814500000000   28     145   Union County, MS                                  2005        11,913       11,155        758      6.4
CN2814700000000   28     147   Walthall County, MS                               2005         5,894        5,361        533      9.0
CN2814900000000   28     149   Warren County, MS                                 2005        23,031       21,454      1,577      6.8
CN2815100000000   28     151   Washington County, MS                             2005        23,151       20,602      2,549     11.0
CN2815300000000   28     153   Wayne County, MS                                  2005         8,568        7,927        641      7.5
CN2815500000000   28     155   Webster County, MS                                2005         3,546        3,265        281      7.9
CN2815700000000   28     157   Wilkinson County, MS                              2005         3,724        3,268        456     12.2
CN2815900000000   28     159   Winston County, MS                                2005         7,981        7,390        591      7.4
CN2816100000000   28     161   Yalobusha County, MS                              2005         5,273        4,814        459      8.7
CN2816300000000   28     163   Yazoo County, MS                                  2005        10,139        9,168        971      9.6
CN2900100000000   29     001   Adair County, MO                                  2005        13,390       12,824        566      4.2
CN2900300000000   29     003   Andrew County, MO                                 2005         9,805        9,298        507      5.2
CN2900500000000   29     005   Atchison County, MO                               2005         3,181        3,032        149      4.7
CN2900700000000   29     007   Audrain County, MO                                2005        12,125       11,500        625      5.2
CN2900900000000   29     009   Barry County, MO                                  2005        17,406       16,544        862      5.0
CN2901100000000   29     011   Barton County, MO                                 2005         6,456        6,130        326      5.0
CN2901300000000   29     013   Bates County, MO                                  2005         7,936        7,432        504      6.4
CN2901500000000   29     015   Benton County, MO                                 2005         8,461        7,941        520      6.1
CN2901700000000   29     017   Bollinger County, MO                              2005         5,856        5,493        363      6.2
CN2901900000000   29     019   Boone County, MO                                  2005        85,727       82,672      3,055      3.6
CN2902100000000   29     021   Buchanan County, MO                               2005        45,542       42,886      2,656      5.8
CN2902300000000   29     023   Butler County, MO                                 2005        22,234       21,085      1,149      5.2
CN2902500000000   29     025   Caldwell County, MO                               2005         4,406        4,143        263      6.0
CN2902700000000   29     027   Callaway County, MO                               2005        22,596       21,530      1,066      4.7
CN2902900000000   29     029   Camden County, MO                                 2005        22,205       21,067      1,138      5.1
CN2903100000000   29     031   Cape Girardeau County, MO                         2005        38,033       36,330      1,703      4.5
CN2903300000000   29     033   Carroll County, MO                                2005         5,085        4,812        273      5.4
CN2903500000000   29     035   Carter County, MO                                 2005         2,958        2,774        184      6.2
CN2903700000000   29     037   Cass County, MO                                   2005        48,720       46,229      2,491      5.1
CN2903900000000   29     039   Cedar County, MO                                  2005         6,390        6,013        377      5.9
CN2904100000000   29     041   Chariton County, MO                               2005         4,221        3,988        233      5.5
CN2904300000000   29     043   Christian County, MO                              2005        37,337       35,744      1,593      4.3
CN2904500000000   29     045   Clark County, MO                                  2005         3,582        3,370        212      5.9
CN2904700000000   29     047   Clay County, MO                                   2005       111,211      106,067      5,144      4.6
CN2904900000000   29     049   Clinton County, MO                                2005        10,328        9,766        562      5.4
CN2905100000000   29     051   Cole County, MO                                   2005        40,148       38,512      1,636      4.1
CN2905300000000   29     053   Cooper County, MO                                 2005         9,064        8,635        429      4.7
CN2905500000000   29     055   Crawford County, MO                               2005        11,834       11,119        715      6.0
CN2905700000000   29     057   Dade County, MO                                   2005         3,741        3,535        206      5.5
CN2905900000000   29     059   Dallas County, MO                                 2005         7,448        7,043        405      5.4
CN2906100000000   29     061   Daviess County, MO                                2005         4,023        3,827        196      4.9
CN2906300000000   29     063   DeKalb County, MO                                 2005         5,062        4,765        297      5.9
CN2906500000000   29     065   Dent County, MO                                   2005         6,546        6,136        410      6.3
CN2906700000000   29     067   Douglas County, MO                                2005         5,992        5,624        368      6.1
CN2906900000000   29     069   Dunklin County, MO                                2005        14,607       13,549      1,058      7.2
CN2907100000000   29     071   Franklin County, MO                               2005        52,490       49,466      3,024      5.8
CN2907300000000   29     073   Gasconade County, MO                              2005         7,898        7,459        439      5.6
CN2907500000000   29     075   Gentry County, MO                                 2005         3,332        3,184        148      4.4
CN2907700000000   29     077   Greene County, MO                                 2005       137,034      131,282      5,752      4.2
CN2907900000000   29     079   Grundy County, MO                                 2005         4,920        4,665        255      5.2
CN2908100000000   29     081   Harrison County, MO                               2005         4,624        4,381        243      5.3
CN2908300000000   29     083   Henry County, MO                                  2005        10,809       10,152        657      6.1
CN2908500000000   29     085   Hickory County, MO                                2005         3,411        3,146        265      7.8
CN2908700000000   29     087   Holt County, MO                                   2005         2,630        2,511        119      4.5
CN2908900000000   29     089   Howard County, MO                                 2005         5,411        5,166        245      4.5
CN2909100000000   29     091   Howell County, MO                                 2005        19,929       18,990        939      4.7
CN2909300000000   29     093   Iron County, MO                                   2005         5,007        4,657        350      7.0
CN2909500000000   29     095   Jackson County, MO                                2005       336,286      314,780     21,506      6.4
CN2909700000000   29     097   Jasper County, MO                                 2005        54,567       51,929      2,638      4.8
CN2909900000000   29     099   Jefferson County, MO                              2005       115,830      109,561      6,269      5.4
CN2910100000000   29     101   Johnson County, MO                                2005        25,822       24,641      1,181      4.6
CN2910300000000   29     103   Knox County, MO                                   2005         2,439        2,345         94      3.9
CN2910500000000   29     105   Laclede County, MO                                2005        17,124       16,190        934      5.5
CN2910700000000   29     107   Lafayette County, MO                              2005        16,710       15,794        916      5.5
CN2910900000000   29     109   Lawrence County, MO                               2005        18,854       17,984        870      4.6
CN2911100000000   29     111   Lewis County, MO                                  2005         5,761        5,500        261      4.5
CN2911300000000   29     113   Lincoln County, MO                                2005        24,529       23,192      1,337      5.5
CN2911500000000   29     115   Linn County, MO                                   2005         6,725        6,185        540      8.0
CN2911700000000   29     117   Livingston County, MO                             2005         7,338        6,989        349      4.8
CN2911900000000   29     119   McDonald County, MO                               2005        11,905       11,397        508      4.3
CN2912100000000   29     121   Macon County, MO                                  2005         8,302        7,894        408      4.9
CN2912300000000   29     123   Madison County, MO                                2005         6,016        5,639        377      6.3
CN2912500000000   29     125   Maries County, MO                                 2005         4,807        4,583        224      4.7
CN2912700000000   29     127   Marion County, MO                                 2005        14,545       13,795        750      5.2
CN2912900000000   29     129   Mercer County, MO                                 2005         1,810        1,732         78      4.3
CN2913100000000   29     131   Miller County, MO                                 2005        13,333       12,574        759      5.7
CN2913300000000   29     133   Mississippi County, MO                            2005         5,835        5,415        420      7.2
CN2913500000000   29     135   Moniteau County, MO                               2005         7,564        7,182        382      5.1
CN2913700000000   29     137   Monroe County, MO                                 2005         4,513        4,266        247      5.5
CN2913900000000   29     139   Montgomery County, MO                             2005         6,266        5,907        359      5.7
CN2914100000000   29     141   Morgan County, MO                                 2005         9,560        8,947        613      6.4
CN2914300000000   29     143   New Madrid County, MO                             2005         8,634        8,043        591      6.8
CN2914500000000   29     145   Newton County, MO                                 2005        27,744       26,347      1,397      5.0
CN2914700000000   29     147   Nodaway County, MO                                2005        12,513       12,049        464      3.7
CN2914900000000   29     149   Oregon County, MO                                 2005         4,301        4,071        230      5.3
CN2915100000000   29     151   Osage County, MO                                  2005         7,502        7,150        352      4.7
CN2915300000000   29     153   Ozark County, MO                                  2005         4,469        4,226        243      5.4
CN2915500000000   29     155   Pemiscot County, MO                               2005         8,048        7,439        609      7.6
CN2915700000000   29     157   Perry County, MO                                  2005        10,434       10,016        418      4.0
CN2915900000000   29     159   Pettis County, MO                                 2005        20,760       19,610      1,150      5.5
CN2916100000000   29     161   Phelps County, MO                                 2005        22,341       21,340      1,001      4.5
CN2916300000000   29     163   Pike County, MO                                   2005         8,935        8,463        472      5.3
CN2916500000000   29     165   Platte County, MO                                 2005        47,312       45,192      2,120      4.5
CN2916700000000   29     167   Polk County, MO                                   2005        13,964       13,285        679      4.9
CN2916900000000   29     169   Pulaski County, MO                                2005        18,145       17,186        959      5.3
CN2917100000000   29     171   Putnam County, MO                                 2005         2,554        2,433        121      4.7
CN2917300000000   29     173   Ralls County, MO                                  2005         5,599        5,291        308      5.5
CN2917500000000   29     175   Randolph County, MO                               2005        13,091       12,426        665      5.1
CN2917700000000   29     177   Ray County, MO                                    2005        11,787       11,145        642      5.4
CN2917900000000   29     179   Reynolds County, MO                               2005         2,592        2,390        202      7.8
CN2918100000000   29     181   Ripley County, MO                                 2005         6,602        6,209        393      6.0
CN2918300000000   29     183   St. Charles County, MO                            2005       186,254      178,363      7,891      4.2
CN2918500000000   29     185   St. Clair County, MO                              2005         4,327        4,070        257      5.9
CN2918600000000   29     186   Ste. Genevieve County, MO                         2005         9,533        9,024        509      5.3
CN2918700000000   29     187   St. Francois County, MO                           2005        28,033       26,172      1,861      6.6
CN2918900000000   29     189   St. Louis County, MO                              2005       535,866      508,163     27,703      5.2
CN2919500000000   29     195   Saline County, MO                                 2005        12,049       11,453        596      4.9
CN2919700000000   29     197   Schuyler County, MO                               2005         2,285        2,150        135      5.9
CN2919900000000   29     199   Scotland County, MO                               2005         2,460        2,363         97      3.9
CN2920100000000   29     201   Scott County, MO                                  2005        20,414       19,251      1,163      5.7
CN2920300000000   29     203   Shannon County, MO                                2005         3,810        3,530        280      7.3
CN2920500000000   29     205   Shelby County, MO                                 2005         3,205        3,038        167      5.2
CN2920700000000   29     207   Stoddard County, MO                               2005        15,970       15,051        919      5.8
CN2920900000000   29     209   Stone County, MO                                  2005        15,855       14,591      1,264      8.0
CN2921100000000   29     211   Sullivan County, MO                               2005         3,228        3,048        180      5.6
CN2921300000000   29     213   Taney County, MO                                  2005        25,541       23,309      2,232      8.7
CN2921500000000   29     215   Texas County, MO                                  2005        10,747       10,058        689      6.4
CN2921700000000   29     217   Vernon County, MO                                 2005        10,143        9,654        489      4.8
CN2921900000000   29     219   Warren County, MO                                 2005        15,347       14,523        824      5.4
CN2922100000000   29     221   Washington County, MO                             2005        10,006        9,134        872      8.7
CN2922300000000   29     223   Wayne County, MO                                  2005         5,801        5,412        389      6.7
CN2922500000000   29     225   Webster County, MO                                2005        16,706       15,922        784      4.7
CN2922700000000   29     227   Worth County, MO                                  2005         1,144        1,098         46      4.0
CN2922900000000   29     229   Wright County, MO                                 2005         8,195        7,677        518      6.3
CN2951000000000   29     510   St. Louis city, MO                                2005       157,506      144,748     12,758      8.1
CN3000100000000   30     001   Beaverhead County, MT                             2005         4,956        4,777        179      3.6
CN3000300000000   30     003   Big Horn County, MT                               2005         5,238        4,760        478      9.1
CN3000500000000   30     005   Blaine County, MT                                 2005         2,833        2,705        128      4.5
CN3000700000000   30     007   Broadwater County, MT                             2005         2,313        2,219         94      4.1
CN3000900000000   30     009   Carbon County, MT                                 2005         5,387        5,182        205      3.8
CN3001100000000   30     011   Carter County, MT                                 2005           678          651         27      4.0
CN3001300000000   30     013   Cascade County, MT                                2005        38,950       37,279      1,671      4.3
CN3001500000000   30     015   Chouteau County, MT                               2005         2,630        2,533         97      3.7
CN3001700000000   30     017   Custer County, MT                                 2005         5,617        5,392        225      4.0
CN3001900000000   30     019   Daniels County, MT                                2005           780          750         30      3.8
CN3002100000000   30     021   Dawson County, MT                                 2005         4,189        4,033        156      3.7
CN3002300000000   30     023   Deer Lodge County, MT                             2005         3,852        3,613        239      6.2
CN3002500000000   30     025   Fallon County, MT                                 2005         1,644        1,598         46      2.8
CN3002700000000   30     027   Fergus County, MT                                 2005         5,819        5,517        302      5.2
CN3002900000000   30     029   Flathead County, MT                               2005        42,837       40,729      2,108      4.9
CN3003100000000   30     031   Gallatin County, MT                               2005        46,649       45,172      1,477      3.2
CN3003300000000   30     033   Garfield County, MT                               2005           643          616         27      4.2
CN3003500000000   30     035   Glacier County, MT                                2005         5,866        5,407        459      7.8
CN3003700000000   30     037   Golden Valley County, MT                          2005           537          511         26      4.8
CN3003900000000   30     039   Granite County, MT                                2005         1,233        1,159         74      6.0
CN3004100000000   30     041   Hill County, MT                                   2005         7,854        7,499        355      4.5
CN3004300000000   30     043   Jefferson County, MT                              2005         5,598        5,361        237      4.2
CN3004500000000   30     045   Judith Basin County, MT                           2005         1,072        1,021         51      4.8
CN3004700000000   30     047   Lake County, MT                                   2005        11,573       10,900        673      5.8
CN3004900000000   30     049   Lewis and Clark County, MT                        2005        30,847       29,614      1,233      4.0
CN3005100000000   30     051   Liberty County, MT                                2005           872          831         41      4.7
CN3005300000000   30     053   Lincoln County, MT                                2005         7,764        7,081        683      8.8
CN3005500000000   30     055   McCone County, MT                                 2005         1,014          978         36      3.6
CN3005700000000   30     057   Madison County, MT                                2005         3,827        3,687        140      3.7
CN3005900000000   30     059   Meagher County, MT                                2005           942          897         45      4.8
CN3006100000000   30     061   Mineral County, MT                                2005         1,948        1,830        118      6.1
CN3006300000000   30     063   Missoula County, MT                               2005        57,899       55,617      2,282      3.9
CN3006500000000   30     065   Musselshell County, MT                            2005         2,088        1,971        117      5.6
CN3006700000000   30     067   Park County, MT                                   2005         9,011        8,631        380      4.2
CN3006900000000   30     069   Petroleum County, MT                              2005           227          215         12      5.3
CN3007100000000   30     071   Phillips County, MT                               2005         2,075        1,984         91      4.4
CN3007300000000   30     073   Pondera County, MT                                2005         2,724        2,584        140      5.1
CN3007500000000   30     075   Powder River County, MT                           2005           916          880         36      3.9
CN3007700000000   30     077   Powell County, MT                                 2005         2,667        2,496        171      6.4
CN3007900000000   30     079   Prairie County, MT                                2005           553          525         28      5.1
CN3008100000000   30     081   Ravalli County, MT                                2005        18,433       17,473        960      5.2
CN3008300000000   30     083   Richland County, MT                               2005         5,080        4,902        178      3.5
CN3008500000000   30     085   Roosevelt County, MT                              2005         4,011        3,739        272      6.8
CN3008700000000   30     087   Rosebud County, MT                                2005         4,037        3,794        243      6.0
CN3008900000000   30     089   Sanders County, MT                                2005         4,554        4,238        316      6.9
CN3009100000000   30     091   Sheridan County, MT                               2005         1,765        1,699         66      3.7
CN3009300000000   30     093   Silver Bow County, MT                             2005        17,258       16,480        778      4.5
CN3009500000000   30     095   Stillwater County, MT                             2005         4,386        4,232        154      3.5
CN3009700000000   30     097   Sweet Grass County, MT                            2005         2,744        2,684         60      2.2
CN3009900000000   30     099   Teton County, MT                                  2005         3,006        2,895        111      3.7
CN3010100000000   30     101   Toole County, MT                                  2005         2,536        2,449         87      3.4
CN3010300000000   30     103   Treasure County, MT                               2005           407          390         17      4.2
CN3010500000000   30     105   Valley County, MT                                 2005         3,628        3,475        153      4.2
CN3010700000000   30     107   Wheatland County, MT                              2005         1,023          979         44      4.3
CN3010900000000   30     109   Wibaux County, MT                                 2005           493          475         18      3.7
CN3011100000000   30     111   Yellowstone County, MT                            2005        78,579       75,801      2,778      3.5
CN3100100000000   31     001   Adams County, NE                                  2005        17,027       16,449        578      3.4
CN3100300000000   31     003   Antelope County, NE                               2005         3,859        3,729        130      3.4
CN3100500000000   31     005   Arthur County, NE                                 2005           257          247         10      3.9
CN3100700000000   31     007   Banner County, NE                                 2005           388          377         11      2.8
CN3100900000000   31     009   Blaine County, NE                                 2005           285          274         11      3.9
CN3101100000000   31     011   Boone County, NE                                  2005         3,166        3,058        108      3.4
CN3101300000000   31     013   Box Butte County, NE                              2005         5,614        5,392        222      4.0
CN3101500000000   31     015   Boyd County, NE                                   2005         1,134        1,093         41      3.6
CN3101700000000   31     017   Brown County, NE                                  2005         1,923        1,861         62      3.2
CN3101900000000   31     019   Buffalo County, NE                                2005        27,034       26,283        751      2.8
CN3102100000000   31     021   Burt County, NE                                   2005         3,874        3,683        191      4.9
CN3102300000000   31     023   Butler County, NE                                 2005         4,695        4,524        171      3.6
CN3102500000000   31     025   Cass County, NE                                   2005        14,017       13,440        577      4.1
CN3102700000000   31     027   Cedar County, NE                                  2005         4,989        4,853        136      2.7
CN3102900000000   31     029   Chase County, NE                                  2005         2,140        2,080         60      2.8
CN3103100000000   31     031   Cherry County, NE                                 2005         3,693        3,606         87      2.4
CN3103300000000   31     033   Cheyenne County, NE                               2005         5,277        5,126        151      2.9
CN3103500000000   31     035   Clay County, NE                                   2005         3,241        3,122        119      3.7
CN3103700000000   31     037   Colfax County, NE                                 2005         5,848        5,684        164      2.8
CN3103900000000   31     039   Cuming County, NE                                 2005         5,352        5,191        161      3.0
CN3104100000000   31     041   Custer County, NE                                 2005         6,228        6,048        180      2.9
CN3104300000000   31     043   Dakota County, NE                                 2005        10,531       10,032        499      4.7
CN3104500000000   31     045   Dawes County, NE                                  2005         4,758        4,604        154      3.2
CN3104700000000   31     047   Dawson County, NE                                 2005        12,294       11,758        536      4.4
CN3104900000000   31     049   Deuel County, NE                                  2005         1,090        1,056         34      3.1
CN3105100000000   31     051   Dixon County, NE                                  2005         3,144        3,020        124      3.9
CN3105300000000   31     053   Dodge County, NE                                  2005        19,680       18,817        863      4.4
CN3105500000000   31     055   Douglas County, NE                                2005       266,086      254,196     11,890      4.5
CN3105700000000   31     057   Dundy County, NE                                  2005         1,111        1,065         46      4.1
CN3105900000000   31     059   Fillmore County, NE                               2005         3,356        3,249        107      3.2
CN3106100000000   31     061   Franklin County, NE                               2005         1,893        1,829         64      3.4
CN3106300000000   31     063   Frontier County, NE                               2005         1,783        1,739         44      2.5
CN3106500000000   31     065   Furnas County, NE                                 2005         2,547        2,453         94      3.7
CN3106700000000   31     067   Gage County, NE                                   2005        12,833       12,264        569      4.4
CN3106900000000   31     069   Garden County, NE                                 2005         1,056        1,025         31      2.9
CN3107100000000   31     071   Garfield County, NE                               2005         1,068        1,036         32      3.0
CN3107300000000   31     073   Gosper County, NE                                 2005         1,058        1,021         37      3.5
CN3107500000000   31     075   Grant County, NE                                  2005           424          413         11      2.6
CN3107700000000   31     077   Greeley County, NE                                2005         1,386        1,336         50      3.6
CN3107900000000   31     079   Hall County, NE                                   2005        30,130       28,977      1,153      3.8
CN3108100000000   31     081   Hamilton County, NE                               2005         5,439        5,292        147      2.7
CN3108300000000   31     083   Harlan County, NE                                 2005         1,793        1,736         57      3.2
CN3108500000000   31     085   Hayes County, NE                                  2005           514          496         18      3.5
CN3108700000000   31     087   Hitchcock County, NE                              2005         1,488        1,433         55      3.7
CN3108900000000   31     089   Holt County, NE                                   2005         6,218        6,028        190      3.1
CN3109100000000   31     091   Hooker County, NE                                 2005           451          436         15      3.3
CN3109300000000   31     093   Howard County, NE                                 2005         3,688        3,556        132      3.6
CN3109500000000   31     095   Jefferson County, NE                              2005         4,364        4,196        168      3.8
CN3109700000000   31     097   Johnson County, NE                                2005         3,140        3,027        113      3.6
CN3109900000000   31     099   Kearney County, NE                                2005         3,891        3,781        110      2.8
CN3110100000000   31     101   Keith County, NE                                  2005         4,783        4,628        155      3.2
CN3110300000000   31     103   Keya Paha County, NE                              2005           435          420         15      3.4
CN3110500000000   31     105   Kimball County, NE                                2005         2,138        2,075         63      2.9
CN3110700000000   31     107   Knox County, NE                                   2005         4,887        4,720        167      3.4
CN3110900000000   31     109   Lancaster County, NE                              2005       156,012      150,504      5,508      3.5
CN3111100000000   31     111   Lincoln County, NE                                2005        21,077       20,346        731      3.5
CN3111300000000   31     113   Logan County, NE                                  2005           447          436         11      2.5
CN3111500000000   31     115   Loup County, NE                                   2005           339          324         15      4.4
CN3111700000000   31     117   McPherson County, NE                              2005           291          285          6      2.1
CN3111900000000   31     119   Madison County, NE                                2005        20,302       19,483        819      4.0
CN3112100000000   31     121   Merrick County, NE                                2005         4,290        4,133        157      3.7
CN3112300000000   31     123   Morrill County, NE                                2005         2,813        2,726         87      3.1
CN3112500000000   31     125   Nance County, NE                                  2005         2,026        1,948         78      3.8
CN3112700000000   31     127   Nemaha County, NE                                 2005         3,564        3,404        160      4.5
CN3112900000000   31     129   Nuckolls County, NE                               2005         2,416        2,336         80      3.3
CN3113100000000   31     131   Otoe County, NE                                   2005         8,783        8,435        348      4.0
CN3113300000000   31     133   Pawnee County, NE                                 2005         1,633        1,574         59      3.6
CN3113500000000   31     135   Perkins County, NE                                2005         1,587        1,547         40      2.5
CN3113700000000   31     137   Phelps County, NE                                 2005         5,230        5,082        148      2.8
CN3113900000000   31     139   Pierce County, NE                                 2005         4,266        4,116        150      3.5
CN3114100000000   31     141   Platte County, NE                                 2005        17,132       16,500        632      3.7
CN3114300000000   31     143   Polk County, NE                                   2005         3,050        2,951         99      3.2
CN3114500000000   31     145   Red Willow County, NE                             2005         6,018        5,809        209      3.5
CN3114700000000   31     147   Richardson County, NE                             2005         4,390        4,192        198      4.5
CN3114900000000   31     149   Rock County, NE                                   2005           937          909         28      3.0
CN3115100000000   31     151   Saline County, NE                                 2005         8,322        8,044        278      3.3
CN3115300000000   31     153   Sarpy County, NE                                  2005        72,972       70,497      2,475      3.4
CN3115500000000   31     155   Saunders County, NE                               2005        11,153       10,715        438      3.9
CN3115700000000   31     157   Scotts Bluff County, NE                           2005        19,081       18,283        798      4.2
CN3115900000000   31     159   Seward County, NE                                 2005         9,252        8,960        292      3.2
CN3116100000000   31     161   Sheridan County, NE                               2005         3,224        3,137         87      2.7
CN3116300000000   31     163   Sherman County, NE                                2005         1,911        1,838         73      3.8
CN3116500000000   31     165   Sioux County, NE                                  2005           772          750         22      2.8
CN3116700000000   31     167   Stanton County, NE                                2005         3,740        3,624        116      3.1
CN3116900000000   31     169   Thayer County, NE                                 2005         2,985        2,894         91      3.0
CN3117100000000   31     171   Thomas County, NE                                 2005           414          399         15      3.6
CN3117300000000   31     173   Thurston County, NE                               2005         3,002        2,768        234      7.8
CN3117500000000   31     175   Valley County, NE                                 2005         2,510        2,423         87      3.5
CN3117700000000   31     177   Washington County, NE                             2005        11,168       10,798        370      3.3
CN3117900000000   31     179   Wayne County, NE                                  2005         5,474        5,309        165      3.0
CN3118100000000   31     181   Webster County, NE                                2005         2,011        1,939         72      3.6
CN3118300000000   31     183   Wheeler County, NE                                2005           472          459         13      2.8
CN3118500000000   31     185   York County, NE                                   2005         8,438        8,200        238      2.8
CN3200100000000   32     001   Churchill County, NV                              2005        12,421       11,938        483      3.9
CN3200300000000   32     003   Clark County, NV                                  2005       869,251      833,919     35,332      4.1
CN3200500000000   32     005   Douglas County, NV                                2005        21,997       21,014        983      4.5
CN3200700000000   32     007   Elko County, NV                                   2005        23,526       22,696        830      3.5
CN3200900000000   32     009   Esmeralda County, NV                              2005           458          437         21      4.6
CN3201100000000   32     011   Eureka County, NV                                 2005           672          650         22      3.3
CN3201300000000   32     013   Humboldt County, NV                               2005         7,791        7,511        280      3.6
CN3201500000000   32     015   Lander County, NV                                 2005         2,702        2,604         98      3.6
CN3201700000000   32     017   Lincoln County, NV                                2005         1,563        1,485         78      5.0
CN3201900000000   32     019   Lyon County, NV                                   2005        20,354       19,209      1,145      5.6
CN3202100000000   32     021   Mineral County, NV                                2005         2,088        1,970        118      5.7
CN3202300000000   32     023   Nye County, NV                                    2005        16,313       15,416        897      5.5
CN3202700000000   32     027   Pershing County, NV                               2005         2,422        2,306        116      4.8
CN3202900000000   32     029   Storey County, NV                                 2005         2,266        2,169         97      4.3
CN3203100000000   32     031   Washoe County, NV                                 2005       208,503      200,280      8,223      3.9
CN3203300000000   32     033   White Pine County, NV                             2005         4,305        4,138        167      3.9
CN3251000000000   32     510   Carson City, NV                                   2005        27,201       25,967      1,234      4.5
CN3300100000000   33     001   Belknap County, NH                                2005        31,920       30,856      1,064      3.3
CN3300300000000   33     003   Carroll County, NH                                2005        24,953       24,111        842      3.4
CN3300500000000   33     005   Cheshire County, NH                               2005        41,895       40,566      1,329      3.2
CN3300700000000   33     007   Coos County, NH                                   2005        16,662       15,980        682      4.1
CN3300900000000   33     009   Grafton County, NH                                2005        46,776       45,453      1,323      2.8
CN3301100000000   33     011   Hillsborough County, NH                           2005       226,188      217,986      8,202      3.6
CN3301300000000   33     013   Merrimack County, NH                              2005        78,128       75,672      2,456      3.1
CN3301500000000   33     015   Rockingham County, NH                             2005       170,876      163,836      7,040      4.1
CN3301700000000   33     017   Strafford County, NH                              2005        66,513       64,272      2,241      3.4
CN3301900000000   33     019   Sullivan County, NH                               2005        21,942       21,296        646      2.9
CN3400100000000   34     001   Atlantic County, NJ                               2005       136,314      129,021      7,293      5.4
CN3400300000000   34     003   Bergen County, NJ                                 2005       465,823      448,415     17,408      3.7
CN3400500000000   34     005   Burlington County, NJ                             2005       237,927      228,749      9,178      3.9
CN3400700000000   34     007   Camden County, NJ                                 2005       262,726      250,121     12,605      4.8
CN3400900000000   34     009   Cape May County, NJ                               2005        57,700       53,895      3,805      6.6
CN3401100000000   34     011   Cumberland County, NJ                             2005        69,082       64,663      4,419      6.4
CN3401300000000   34     013   Essex County, NJ                                  2005       360,801      340,502     20,299      5.6
CN3401500000000   34     015   Gloucester County, NJ                             2005       148,091      141,602      6,489      4.4
CN3401700000000   34     017   Hudson County, NJ                                 2005       287,475      271,796     15,679      5.5
CN3401900000000   34     019   Hunterdon County, NJ                              2005        71,103       68,878      2,225      3.1
CN3402100000000   34     021   Mercer County, NJ                                 2005       193,721      186,136      7,585      3.9
CN3402300000000   34     023   Middlesex County, NJ                              2005       414,728      397,205     17,523      4.2
CN3402500000000   34     025   Monmouth County, NJ                               2005       323,151      309,920     13,231      4.1
CN3402700000000   34     027   Morris County, NJ                                 2005       267,019      258,297      8,722      3.3
CN3402900000000   34     029   Ocean County, NJ                                  2005       248,890      237,282     11,608      4.7
CN3403100000000   34     031   Passaic County, NJ                                2005       234,831      221,929     12,902      5.5
CN3403300000000   34     033   Salem County, NJ                                  2005        31,234       29,715      1,519      4.9
CN3403500000000   34     035   Somerset County, NJ                               2005       174,544      168,578      5,966      3.4
CN3403700000000   34     037   Sussex County, NJ                                 2005        82,976       79,727      3,249      3.9
CN3403900000000   34     039   Union County, NJ                                  2005       264,877      252,218     12,659      4.8
CN3404100000000   34     041   Warren County, NJ                                 2005        58,567       56,249      2,318      4.0
CN3500100000000   35     001   Bernalillo County, NM                             2005       305,757      291,412     14,345      4.7
CN3500300000000   35     003   Catron County, NM                                 2005         1,442        1,346         96      6.7
CN3500500000000   35     005   Chaves County, NM                                 2005        26,115       24,612      1,503      5.8
CN3500600000000   35     006   Cibola County, NM                                 2005        12,217       11,538        679      5.6
CN3500700000000   35     007   Colfax County, NM                                 2005         6,825        6,466        359      5.3
CN3500900000000   35     009   Curry County, NM                                  2005        20,728       19,868        860      4.1
CN3501100000000   35     011   De Baca County, NM                                2005           835          787         48      5.7
CN3501300000000   35     013   Dona Ana County, NM                               2005        85,089       80,297      4,792      5.6
CN3501500000000   35     015   Eddy County, NM                                   2005        24,586       23,453      1,133      4.6
CN3501700000000   35     017   Grant County, NM                                  2005        11,998       11,283        715      6.0
CN3501900000000   35     019   Guadalupe County, NM                              2005         1,730        1,602        128      7.4
CN3502100000000   35     021   Harding County, NM                                2005           379          363         16      4.2
CN3502300000000   35     023   Hidalgo County, NM                                2005         2,451        2,329        122      5.0
CN3502500000000   35     025   Lea County, NM                                    2005        25,780       24,721      1,059      4.1
CN3502700000000   35     027   Lincoln County, NM                                2005        10,809       10,328        481      4.4
