                               Labor Force Data by County, 2009 Annual Averages

                 State  County                                                                                              
                 FIPS   FIPS                                                                  Labor                     Unemployed    
   LAUS Code     Code   Code   County Name/State Abbreviation                    Year         Force     Employed      Level     Rate
CN3006300000000   30     063   Missoula County, MT                               2009        58,728       55,014      3,714      6.3
CN3006500000000   30     065   Musselshell County, MT                            2009         2,438        2,276        162      6.6
CN3006700000000   30     067   Park County, MT                                   2009         8,594        7,907        687      8.0
CN3006900000000   30     069   Petroleum County, MT                              2009           236          223         13      5.5
CN3007100000000   30     071   Phillips County, MT                               2009         2,237        2,111        126      5.6
CN3007300000000   30     073   Pondera County, MT                                2009         2,573        2,412        161      6.3
CN3007500000000   30     075   Powder River County, MT                           2009           900          864         36      4.0
CN3007700000000   30     077   Powell County, MT                                 2009         2,718        2,470        248      9.1
CN3007900000000   30     079   Prairie County, MT                                2009           589          565         24      4.1
CN3008100000000   30     081   Ravalli County, MT                                2009        18,263       16,583      1,680      9.2
CN3008300000000   30     083   Richland County, MT                               2009         5,483        5,223        260      4.7
CN3008500000000   30     085   Roosevelt County, MT                              2009         4,031        3,718        313      7.8
CN3008700000000   30     087   Rosebud County, MT                                2009         4,040        3,768        272      6.7
CN3008900000000   30     089   Sanders County, MT                                2009         4,536        3,830        706     15.6
CN3009100000000   30     091   Sheridan County, MT                               2009         1,787        1,710         77      4.3
CN3009300000000   30     093   Silver Bow County, MT                             2009        17,242       16,157      1,085      6.3
CN3009500000000   30     095   Stillwater County, MT                             2009         4,473        4,197        276      6.2
CN3009700000000   30     097   Sweet Grass County, MT                            2009         2,422        2,310        112      4.6
CN3009900000000   30     099   Teton County, MT                                  2009         3,024        2,874        150      5.0
CN3010100000000   30     101   Toole County, MT                                  2009         2,523        2,414        109      4.3
CN3010300000000   30     103   Treasure County, MT                               2009           401          380         21      5.2
CN3010500000000   30     105   Valley County, MT                                 2009         3,588        3,400        188      5.2
CN3010700000000   30     107   Wheatland County, MT                              2009         1,044          984         60      5.7
CN3010900000000   30     109   Wibaux County, MT                                 2009           574          547         27      4.7
CN3011100000000   30     111   Yellowstone County, MT                            2009        81,872       77,821      4,051      4.9
CN3100100000000   31     001   Adams County, NE                                  2009        17,593       16,704        889      5.1
CN3100300000000   31     003   Antelope County, NE                               2009         3,738        3,599        139      3.7
CN3100500000000   31     005   Arthur County, NE                                 2009           242          228         14      5.8
CN3100700000000   31     007   Banner County, NE                                 2009           352          340         12      3.4
CN3100900000000   31     009   Blaine County, NE                                 2009           261          247         14      5.4
CN3101100000000   31     011   Boone County, NE                                  2009         3,342        3,228        114      3.4
CN3101300000000   31     013   Box Butte County, NE                              2009         5,641        5,269        372      6.6
CN3101500000000   31     015   Boyd County, NE                                   2009         1,132        1,088         44      3.9
CN3101700000000   31     017   Brown County, NE                                  2009         1,839        1,782         57      3.1
CN3101900000000   31     019   Buffalo County, NE                                2009        27,704       26,703      1,001      3.6
CN3102100000000   31     021   Burt County, NE                                   2009         3,998        3,776        222      5.6
CN3102300000000   31     023   Butler County, NE                                 2009         4,750        4,551        199      4.2
CN3102500000000   31     025   Cass County, NE                                   2009        13,741       13,025        716      5.2
CN3102700000000   31     027   Cedar County, NE                                  2009         4,844        4,668        176      3.6
CN3102900000000   31     029   Chase County, NE                                  2009         2,082        2,022         60      2.9
CN3103100000000   31     031   Cherry County, NE                                 2009         3,490        3,399         91      2.6
CN3103300000000   31     033   Cheyenne County, NE                               2009         5,175        4,945        230      4.4
CN3103500000000   31     035   Clay County, NE                                   2009         3,033        2,901        132      4.4
CN3103700000000   31     037   Colfax County, NE                                 2009         5,783        5,568        215      3.7
CN3103900000000   31     039   Cuming County, NE                                 2009         4,991        4,801        190      3.8
CN3104100000000   31     041   Custer County, NE                                 2009         6,196        5,991        205      3.3
CN3104300000000   31     043   Dakota County, NE                                 2009        11,152       10,478        674      6.0
CN3104500000000   31     045   Dawes County, NE                                  2009         4,769        4,559        210      4.4
CN3104700000000   31     047   Dawson County, NE                                 2009        12,630       12,046        584      4.6
CN3104900000000   31     049   Deuel County, NE                                  2009         1,070        1,028         42      3.9
CN3105100000000   31     051   Dixon County, NE                                  2009         3,332        3,176        156      4.7
CN3105300000000   31     053   Dodge County, NE                                  2009        19,884       18,882      1,002      5.0
CN3105500000000   31     055   Douglas County, NE                                2009       274,796      260,623     14,173      5.2
CN3105700000000   31     057   Dundy County, NE                                  2009         1,066        1,024         42      3.9
CN3105900000000   31     059   Fillmore County, NE                               2009         3,198        3,068        130      4.1
CN3106100000000   31     061   Franklin County, NE                               2009         1,787        1,718         69      3.9
CN3106300000000   31     063   Frontier County, NE                               2009         1,655        1,603         52      3.1
CN3106500000000   31     065   Furnas County, NE                                 2009         2,562        2,468         94      3.7
CN3106700000000   31     067   Gage County, NE                                   2009        12,015       11,265        750      6.2
CN3106900000000   31     069   Garden County, NE                                 2009           962          921         41      4.3
CN3107100000000   31     071   Garfield County, NE                               2009         1,086        1,054         32      2.9
CN3107300000000   31     073   Gosper County, NE                                 2009           976          938         38      3.9
CN3107500000000   31     075   Grant County, NE                                  2009           368          355         13      3.5
CN3107700000000   31     077   Greeley County, NE                                2009         1,331        1,284         47      3.5
CN3107900000000   31     079   Hall County, NE                                   2009        32,175       30,812      1,363      4.2
CN3108100000000   31     081   Hamilton County, NE                               2009         5,532        5,352        180      3.3
CN3108300000000   31     083   Harlan County, NE                                 2009         1,873        1,804         69      3.7
CN3108500000000   31     085   Hayes County, NE                                  2009           493          473         20      4.1
CN3108700000000   31     087   Hitchcock County, NE                              2009         1,491        1,409         82      5.5
CN3108900000000   31     089   Holt County, NE                                   2009         6,240        6,046        194      3.1
CN3109100000000   31     091   Hooker County, NE                                 2009           412          391         21      5.1
CN3109300000000   31     093   Howard County, NE                                 2009         3,615        3,482        133      3.7
CN3109500000000   31     095   Jefferson County, NE                              2009         4,300        4,093        207      4.8
CN3109700000000   31     097   Johnson County, NE                                2009         3,032        2,905        127      4.2
CN3109900000000   31     099   Kearney County, NE                                2009         3,626        3,485        141      3.9
CN3110100000000   31     101   Keith County, NE                                  2009         4,470        4,269        201      4.5
CN3110300000000   31     103   Keya Paha County, NE                              2009           398          379         19      4.8
CN3110500000000   31     105   Kimball County, NE                                2009         1,923        1,831         92      4.8
CN3110700000000   31     107   Knox County, NE                                   2009         4,859        4,686        173      3.6
CN3110900000000   31     109   Lancaster County, NE                              2009       160,713      153,785      6,928      4.3
CN3111100000000   31     111   Lincoln County, NE                                2009        21,821       20,949        872      4.0
CN3111300000000   31     113   Logan County, NE                                  2009           458          444         14      3.1
CN3111500000000   31     115   Loup County, NE                                   2009           336          319         17      5.1
CN3111700000000   31     117   McPherson County, NE                              2009           292          281         11      3.8
CN3111900000000   31     119   Madison County, NE                                2009        18,935       18,113        822      4.3
CN3112100000000   31     121   Merrick County, NE                                2009         4,178        4,004        174      4.2
CN3112300000000   31     123   Morrill County, NE                                2009         2,863        2,742        121      4.2
CN3112500000000   31     125   Nance County, NE                                  2009         2,150        2,079         71      3.3
CN3112700000000   31     127   Nemaha County, NE                                 2009         3,433        3,253        180      5.2
CN3112900000000   31     129   Nuckolls County, NE                               2009         2,313        2,208        105      4.5
CN3113100000000   31     131   Otoe County, NE                                   2009         8,951        8,506        445      5.0
CN3113300000000   31     133   Pawnee County, NE                                 2009         1,546        1,489         57      3.7
CN3113500000000   31     135   Perkins County, NE                                2009         1,705        1,654         51      3.0
CN3113700000000   31     137   Phelps County, NE                                 2009         5,212        5,027        185      3.5
CN3113900000000   31     139   Pierce County, NE                                 2009         3,873        3,720        153      4.0
CN3114100000000   31     141   Platte County, NE                                 2009        18,361       17,611        750      4.1
CN3114300000000   31     143   Polk County, NE                                   2009         3,048        2,934        114      3.7
CN3114500000000   31     145   Red Willow County, NE                             2009         6,099        5,825        274      4.5
CN3114700000000   31     147   Richardson County, NE                             2009         4,219        3,964        255      6.0
CN3114900000000   31     149   Rock County, NE                                   2009           878          852         26      3.0
CN3115100000000   31     151   Saline County, NE                                 2009         8,342        7,961        381      4.6
CN3115300000000   31     153   Sarpy County, NE                                  2009        79,677       75,978      3,699      4.6
CN3115500000000   31     155   Saunders County, NE                               2009        10,825       10,281        544      5.0
CN3115700000000   31     157   Scotts Bluff County, NE                           2009        19,690       18,677      1,013      5.1
CN3115900000000   31     159   Seward County, NE                                 2009         8,840        8,478        362      4.1
CN3116100000000   31     161   Sheridan County, NE                               2009         3,116        2,994        122      3.9
CN3116300000000   31     163   Sherman County, NE                                2009         2,007        1,943         64      3.2
CN3116500000000   31     165   Sioux County, NE                                  2009           735          710         25      3.4
CN3116700000000   31     167   Stanton County, NE                                2009         3,490        3,346        144      4.1
CN3116900000000   31     169   Thayer County, NE                                 2009         2,799        2,680        119      4.3
CN3117100000000   31     171   Thomas County, NE                                 2009           359          343         16      4.5
CN3117300000000   31     173   Thurston County, NE                               2009         3,160        2,828        332     10.5
CN3117500000000   31     175   Valley County, NE                                 2009         2,572        2,487         85      3.3
CN3117700000000   31     177   Washington County, NE                             2009        11,045       10,537        508      4.6
CN3117900000000   31     179   Wayne County, NE                                  2009         5,190        4,987        203      3.9
CN3118100000000   31     181   Webster County, NE                                2009         1,813        1,743         70      3.9
CN3118300000000   31     183   Wheeler County, NE                                2009           462          445         17      3.7
CN3118500000000   31     185   York County, NE                                   2009         7,078        6,733        345      4.9
CN3200100000000   32     001   Churchill County, NV                              2009        13,505       12,340      1,165      8.6
CN3200300000000   32     003   Clark County, NV                                  2009       967,672      856,495    111,177     11.5
CN3200500000000   32     005   Douglas County, NV                                2009        22,325       19,748      2,577     11.5
CN3200700000000   32     007   Elko County, NV                                   2009        27,396       25,679      1,717      6.3
CN3200900000000   32     009   Esmeralda County, NV                              2009           489          455         34      7.0
CN3201100000000   32     011   Eureka County, NV                                 2009           895          836         59      6.6
CN3201300000000   32     013   Humboldt County, NV                               2009         8,583        7,957        626      7.3
CN3201500000000   32     015   Lander County, NV                                 2009         4,008        3,775        233      5.8
CN3201700000000   32     017   Lincoln County, NV                                2009         1,677        1,528        149      8.9
CN3201900000000   32     019   Lyon County, NV                                   2009        22,900       19,364      3,536     15.4
CN3202100000000   32     021   Mineral County, NV                                2009         2,351        2,148        203      8.6
CN3202300000000   32     023   Nye County, NV                                    2009        17,784       15,320      2,464     13.9
CN3202700000000   32     027   Pershing County, NV                               2009         2,598        2,345        253      9.7
CN3202900000000   32     029   Storey County, NV                                 2009         2,469        2,178        291     11.8
CN3203100000000   32     031   Washoe County, NV                                 2009       220,834      196,311     24,523     11.1
CN3203300000000   32     033   White Pine County, NV                             2009         4,954        4,610        344      6.9
CN3251000000000   32     510   Carson City, NV                                   2009        28,861       25,671      3,190     11.1
CN3300100000000   33     001   Belknap County, NH                                2009        32,539       30,370      2,169      6.7
CN3300300000000   33     003   Carroll County, NH                                2009        25,862       24,415      1,447      5.6
CN3300500000000   33     005   Cheshire County, NH                               2009        42,039       39,631      2,408      5.7
CN3300700000000   33     007   Coos County, NH                                   2009        16,387       15,086      1,301      7.9
CN3300900000000   33     009   Grafton County, NH                                2009        48,888       46,380      2,508      5.1
CN3301100000000   33     011   Hillsborough County, NH                           2009       229,684      214,833     14,851      6.5
CN3301300000000   33     013   Merrimack County, NH                              2009        81,726       77,115      4,611      5.6
CN3301500000000   33     015   Rockingham County, NH                             2009       174,577      163,078     11,499      6.6
CN3301700000000   33     017   Strafford County, NH                              2009        69,746       65,425      4,321      6.2
CN3301900000000   33     019   Sullivan County, NH                               2009        22,798       21,487      1,311      5.8
CN3400100000000   34     001   Atlantic County, NJ                               2009       137,079      120,781     16,298     11.9
CN3400300000000   34     003   Bergen County, NJ                                 2009       481,104      443,640     37,464      7.8
CN3400500000000   34     005   Burlington County, NJ                             2009       241,989      221,585     20,404      8.4
CN3400700000000   34     007   Camden County, NJ                                 2009       271,508      244,631     26,877      9.9
CN3400900000000   34     009   Cape May County, NJ                               2009        57,950       51,453      6,497     11.2
CN3401100000000   34     011   Cumberland County, NJ                             2009        70,842       61,969      8,873     12.5
CN3401300000000   34     013   Essex County, NJ                                  2009       367,513      329,542     37,971     10.3
CN3401500000000   34     015   Gloucester County, NJ                             2009       159,879      145,105     14,774      9.2
CN3401700000000   34     017   Hudson County, NJ                                 2009       300,162      268,583     31,579     10.5
CN3401900000000   34     019   Hunterdon County, NJ                              2009        73,220       68,321      4,899      6.7
CN3402100000000   34     021   Mercer County, NJ                                 2009       205,540      189,945     15,595      7.6
CN3402300000000   34     023   Middlesex County, NJ                              2009       427,779      391,374     36,405      8.5
CN3402500000000   34     025   Monmouth County, NJ                               2009       336,864      308,808     28,056      8.3
CN3402700000000   34     027   Morris County, NJ                                 2009       275,319      255,852     19,467      7.1
CN3402900000000   34     029   Ocean County, NJ                                  2009       265,145      239,849     25,296      9.5
CN3403100000000   34     031   Passaic County, NJ                                2009       245,108      218,128     26,980     11.0
CN3403300000000   34     033   Salem County, NJ                                  2009        31,792       28,417      3,375     10.6
CN3403500000000   34     035   Somerset County, NJ                               2009       182,709      169,460     13,249      7.3
CN3403700000000   34     037   Sussex County, NJ                                 2009        85,607       78,265      7,342      8.6
CN3403900000000   34     039   Union County, NJ                                  2009       273,986      248,517     25,469      9.3
CN3404100000000   34     041   Warren County, NJ                                 2009        59,551       54,346      5,205      8.7
CN3500100000000   35     001   Bernalillo County, NM                             2009       310,124      286,763     23,361      7.5
CN3500300000000   35     003   Catron County, NM                                 2009         1,578        1,433        145      9.2
CN3500500000000   35     005   Chaves County, NM                                 2009        27,308       25,402      1,906      7.0
CN3500600000000   35     006   Cibola County, NM                                 2009        12,336       11,492        844      6.8
CN3500700000000   35     007   Colfax County, NM                                 2009         6,606        6,103        503      7.6
CN3500900000000   35     009   Curry County, NM                                  2009        21,360       20,395        965      4.5
CN3501100000000   35     011   De Baca County, NM                                2009           829          786         43      5.2
CN3501300000000   35     013   Dona Ana County, NM                               2009        90,210       83,592      6,618      7.3
CN3501500000000   35     015   Eddy County, NM                                   2009        28,005       26,361      1,644      5.9
CN3501700000000   35     017   Grant County, NM                                  2009        11,840       10,327      1,513     12.8
CN3501900000000   35     019   Guadalupe County, NM                              2009         1,782        1,642        140      7.9
CN3502100000000   35     021   Harding County, NM                                2009           387          368         19      4.9
CN3502300000000   35     023   Hidalgo County, NM                                2009         2,679        2,459        220      8.2
CN3502500000000   35     025   Lea County, NM                                    2009        28,329       26,092      2,237      7.9
CN3502700000000   35     027   Lincoln County, NM                                2009        10,885       10,249        636      5.8
CN3502800000000   35     028   Los Alamos County, NM                             2009         9,889        9,567        322      3.3
CN3502900000000   35     029   Luna County, NM                                   2009        12,436       10,255      2,181     17.5
CN3503100000000   35     031   McKinley County, NM                               2009        27,078       24,822      2,256      8.3
CN3503300000000   35     033   Mora County, NM                                   2009         2,045        1,783        262     12.8
CN3503500000000   35     035   Otero County, NM                                  2009        25,939       24,189      1,750      6.7
CN3503700000000   35     037   Quay County, NM                                   2009         3,960        3,691        269      6.8
CN3503900000000   35     039   Rio Arriba County, NM                             2009        20,196       18,656      1,540      7.6
CN3504100000000   35     041   Roosevelt County, NM                              2009         9,312        8,864        448      4.8
CN3504300000000   35     043   Sandoval County, NM                               2009        56,336       51,535      4,801      8.5
CN3504500000000   35     045   San Juan County, NM                               2009        56,398       51,952      4,446      7.9
CN3504700000000   35     047   San Miguel County, NM                             2009        13,294       12,317        977      7.3
CN3504900000000   35     049   Santa Fe County, NM                               2009        76,501       71,479      5,022      6.6
CN3505100000000   35     051   Sierra County, NM                                 2009         5,962        5,618        344      5.8
CN3505300000000   35     053   Socorro County, NM                                2009         9,467        8,969        498      5.3
CN3505500000000   35     055   Taos County, NM                                   2009        17,592       16,034      1,558      8.9
CN3505700000000   35     057   Torrance County, NM                               2009         6,905        6,255        650      9.4
CN3505900000000   35     059   Union County, NM                                  2009         1,926        1,819        107      5.6
CN3506100000000   35     061   Valencia County, NM                               2009        30,858       28,223      2,635      8.5
CN3600100000000   36     001   Albany County, NY                                 2009       158,937      148,183     10,754      6.8
CN3600300000000   36     003   Allegany County, NY                               2009        23,898       21,816      2,082      8.7
CN3600500000000   36     005   Bronx County, NY                                  2009       533,866      469,624     64,242     12.0
CN3600700000000   36     007   Broome County, NY                                 2009        97,500       89,553      7,947      8.2
CN3600900000000   36     009   Cattaraugus County, NY                            2009        41,668       38,079      3,589      8.6
CN3601100000000   36     011   Cayuga County, NY                                 2009        41,590       38,157      3,433      8.3
CN3601300000000   36     013   Chautauqua County, NY                             2009        65,934       60,467      5,467      8.3
CN3601500000000   36     015   Chemung County, NY                                2009        41,016       37,364      3,652      8.9
CN3601700000000   36     017   Chenango County, NY                               2009        24,407       22,231      2,176      8.9
CN3601900000000   36     019   Clinton County, NY                                2009        39,787       36,084      3,703      9.3
CN3602100000000   36     021   Columbia County, NY                               2009        31,432       29,121      2,311      7.4
CN3602300000000   36     023   Cortland County, NY                               2009        24,304       22,088      2,216      9.1
CN3602500000000   36     025   Delaware County, NY                               2009        22,265       20,363      1,902      8.5
CN3602700000000   36     027   Dutchess County, NY                               2009       144,842      133,744     11,098      7.7
CN3602900000000   36     029   Erie County, NY                                   2009       470,654      432,512     38,142      8.1
CN3603100000000   36     031   Essex County, NY                                  2009        18,343       16,672      1,671      9.1
CN3603300000000   36     033   Franklin County, NY                               2009        23,032       21,074      1,958      8.5
CN3603500000000   36     035   Fulton County, NY                                 2009        27,246       24,629      2,617      9.6
CN3603700000000   36     037   Genesee County, NY                                2009        33,101       30,576      2,525      7.6
CN3603900000000   36     039   Greene County, NY                                 2009        24,079       22,076      2,003      8.3
CN3604100000000   36     041   Hamilton County, NY                               2009         3,016        2,790        226      7.5
CN3604300000000   36     043   Herkimer County, NY                               2009        31,173       28,694      2,479      8.0
CN3604500000000   36     045   Jefferson County, NY                              2009        49,515       45,141      4,374      8.8
CN3604700000000   36     047   Kings County, NY                                  2009     1,119,823    1,008,638    111,185      9.9
CN3604900000000   36     049   Lewis County, NY                                  2009        12,755       11,636      1,119      8.8
CN3605100000000   36     051   Livingston County, NY                             2009        32,143       29,442      2,701      8.4
CN3605300000000   36     053   Madison County, NY                                2009        36,089       33,175      2,914      8.1
CN3605500000000   36     055   Monroe County, NY                                 2009       375,379      345,928     29,451      7.8
CN3605700000000   36     057   Montgomery County, NY                             2009        24,427       22,118      2,309      9.5
CN3605900000000   36     059   Nassau County, NY                                 2009       692,905      645,100     47,805      6.9
CN3606100000000   36     061   New York County, NY                               2009       931,604      852,963     78,641      8.4
CN3606300000000   36     063   Niagara County, NY                                2009       113,676      103,142     10,534      9.3
CN3606500000000   36     065   Oneida County, NY                                 2009       110,627      102,470      8,157      7.4
CN3606700000000   36     067   Onondaga County, NY                               2009       233,629      215,790     17,839      7.6
CN3606900000000   36     069   Ontario County, NY                                2009        56,956       52,826      4,130      7.3
CN3607100000000   36     071   Orange County, NY                                 2009       180,483      166,368     14,115      7.8
CN3607300000000   36     073   Orleans County, NY                                2009        19,376       17,571      1,805      9.3
CN3607500000000   36     075   Oswego County, NY                                 2009        60,028       54,139      5,889      9.8
CN3607700000000   36     077   Otsego County, NY                                 2009        31,640       29,261      2,379      7.5
CN3607900000000   36     079   Putnam County, NY                                 2009        55,010       51,328      3,682      6.7
CN3608100000000   36     081   Queens County, NY                                 2009     1,129,395    1,034,421     94,974      8.4
CN3608300000000   36     083   Rensselaer County, NY                             2009        83,896       77,680      6,216      7.4
CN3608500000000   36     085   Richmond County, NY                               2009       246,087      225,883     20,204      8.2
CN3608700000000   36     087   Rockland County, NY                               2009       153,851      143,259     10,592      6.9
CN3608900000000   36     089   St. Lawrence County, NY                           2009        49,756       44,882      4,874      9.8
CN3609100000000   36     091   Saratoga County, NY                               2009       122,056      114,315      7,741      6.3
CN3609300000000   36     093   Schenectady County, NY                            2009        76,792       71,210      5,582      7.3
CN3609500000000   36     095   Schoharie County, NY                              2009        15,581       14,198      1,383      8.9
CN3609700000000   36     097   Schuyler County, NY                               2009        10,054        9,215        839      8.3
CN3609900000000   36     099   Seneca County, NY                                 2009        17,207       15,903      1,304      7.6
CN3610100000000   36     101   Steuben County, NY                                2009        46,013       41,573      4,440      9.6
CN3610300000000   36     103   Suffolk County, NY                                2009       791,881      734,271     57,610      7.3
CN3610500000000   36     105   Sullivan County, NY                               2009        35,381       32,309      3,072      8.7
CN3610700000000   36     107   Tioga County, NY                                  2009        26,244       24,124      2,120      8.1
CN3610900000000   36     109   Tompkins County, NY                               2009        56,661       53,344      3,317      5.9
CN3611100000000   36     111   Ulster County, NY                                 2009        89,944       83,014      6,930      7.7
CN3611300000000   36     113   Warren County, NY                                 2009        36,435       33,557      2,878      7.9
CN3611500000000   36     115   Washington County, NY                             2009        32,510       30,092      2,418      7.4
CN3611700000000   36     117   Wayne County, NY                                  2009        47,691       43,725      3,966      8.3
CN3611900000000   36     119   Westchester County, NY                            2009       487,641      453,096     34,545      7.1
CN3612100000000   36     121   Wyoming County, NY                                2009        21,030       19,147      1,883      9.0
CN3612300000000   36     123   Yates County, NY                                  2009        13,233       12,341        892      6.7
CN3700100000000   37     001   Alamance County, NC                               2009        71,389       63,057      8,332     11.7
CN3700300000000   37     003   Alexander County, NC                              2009        18,177       15,656      2,521     13.9
CN3700500000000   37     005   Alleghany County, NC                              2009         4,667        4,114        553     11.8
CN3700700000000   37     007   Anson County, NC                                  2009        10,096        8,603      1,493     14.8
CN3700900000000   37     009   Ashe County, NC                                   2009        12,547       11,042      1,505     12.0
CN3701100000000   37     011   Avery County, NC                                  2009         8,986        8,155        831      9.2
CN3701300000000   37     013   Beaufort County, NC                               2009        20,791       18,428      2,363     11.4
CN3701500000000   37     015   Bertie County, NC                                 2009         9,016        8,030        986     10.9
CN3701700000000   37     017   Bladen County, NC                                 2009        15,350       13,480      1,870     12.2
CN3701900000000   37     019   Brunswick County, NC                              2009        50,979       45,515      5,464     10.7
CN3702100000000   37     021   Buncombe County, NC                               2009       121,935      111,790     10,145      8.3
CN3702300000000   37     023   Burke County, NC                                  2009        39,670       34,060      5,610     14.1
CN3702500000000   37     025   Cabarrus County, NC                               2009        84,852       75,546      9,306     11.0
CN3702700000000   37     027   Caldwell County, NC                               2009        37,967       32,257      5,710     15.0
CN3702900000000   37     029   Camden County, NC                                 2009         4,465        4,091        374      8.4
CN3703100000000   37     031   Carteret County, NC                               2009        32,624       29,799      2,825      8.7
CN3703300000000   37     033   Caswell County, NC                                2009        10,861        9,503      1,358     12.5
CN3703500000000   37     035   Catawba County, NC                                2009        77,039       66,291     10,748     14.0
CN3703700000000   37     037   Chatham County, NC                                2009        34,333       31,615      2,718      7.9
CN3703900000000   37     039   Cherokee County, NC                               2009         9,972        8,445      1,527     15.3
CN3704100000000   37     041   Chowan County, NC                                 2009         6,533        5,763        770     11.8
CN3704300000000   37     043   Clay County, NC                                   2009         4,604        4,067        537     11.7
CN3704500000000   37     045   Cleveland County, NC                              2009        48,587       41,274      7,313     15.1
CN3704700000000   37     047   Columbus County, NC                               2009        24,433       21,287      3,146     12.9
CN3704900000000   37     049   Craven County, NC                                 2009        42,338       37,947      4,391     10.4
CN3705100000000   37     051   Cumberland County, NC                             2009       137,050      124,807     12,243      8.9
CN3705300000000   37     053   Currituck County, NC                              2009        12,704       11,833        871      6.9
CN3705500000000   37     055   Dare County, NC                                   2009        21,738       19,545      2,193     10.1
CN3705700000000   37     057   Davidson County, NC                               2009        77,564       67,652      9,912     12.8
CN3705900000000   37     059   Davie County, NC                                  2009        20,806       18,445      2,361     11.3
CN3706100000000   37     061   Duplin County, NC                                 2009        24,427       22,123      2,304      9.4
CN3706300000000   37     063   Durham County, NC                                 2009       143,682      132,533     11,149      7.8
CN3706500000000   37     065   Edgecombe County, NC                              2009        24,427       20,559      3,868     15.8
CN3706700000000   37     067   Forsyth County, NC                                2009       179,178      162,229     16,949      9.5
CN3706900000000   37     069   Franklin County, NC                               2009        27,633       24,796      2,837     10.3
CN3707100000000   37     071   Gaston County, NC                                 2009        99,832       86,084     13,748     13.8
CN3707300000000   37     073   Gates County, NC                                  2009         4,822        4,465        357      7.4
CN3707500000000   37     075   Graham County, NC                                 2009         3,696        3,063        633     17.1
CN3707700000000   37     077   Granville County, NC                              2009        25,625       22,935      2,690     10.5
CN3707900000000   37     079   Greene County, NC                                 2009         9,257        8,290        967     10.4
CN3708100000000   37     081   Guilford County, NC                               2009       249,715      223,165     26,550     10.6
CN3708300000000   37     083   Halifax County, NC                                2009        24,239       20,950      3,289     13.6
CN3708500000000   37     085   Harnett County, NC                                2009        48,255       42,771      5,484     11.4
CN3708700000000   37     087   Haywood County, NC                                2009        27,812       25,153      2,659      9.6
CN3708900000000   37     089   Henderson County, NC                              2009        49,766       45,380      4,386      8.8
CN3709100000000   37     091   Hertford County, NC                               2009        10,054        9,084        970      9.6
CN3709300000000   37     093   Hoke County, NC                                   2009        20,799       19,133      1,666      8.0
CN3709500000000   37     095   Hyde County, NC                                   2009         2,627        2,398        229      8.7
CN3709700000000   37     097   Iredell County, NC                                2009        78,912       68,873     10,039     12.7
CN3709900000000   37     099   Jackson County, NC                                2009        20,703       18,860      1,843      8.9
CN3710100000000   37     101   Johnston County, NC                               2009        78,503       70,719      7,784      9.9
CN3710300000000   37     103   Jones County, NC                                  2009         4,621        4,124        497     10.8
CN3710500000000   37     105   Lee County, NC                                    2009        26,038       22,346      3,692     14.2
CN3710700000000   37     107   Lenoir County, NC                                 2009        26,971       23,778      3,193     11.8
CN3710900000000   37     109   Lincoln County, NC                                2009        39,200       33,770      5,430     13.9
CN3711100000000   37     111   McDowell County, NC                               2009        20,475       17,355      3,120     15.2
CN3711300000000   37     113   Macon County, NC                                  2009        15,922       14,169      1,753     11.0
CN3711500000000   37     115   Madison County, NC                                2009         9,908        8,976        932      9.4
CN3711700000000   37     117   Martin County, NC                                 2009        11,864       10,600      1,264     10.7
CN3711900000000   37     119   Mecklenburg County, NC                            2009       465,775      416,463     49,312     10.6
CN3712100000000   37     121   Mitchell County, NC                               2009         7,180        6,289        891     12.4
CN3712300000000   37     123   Montgomery County, NC                             2009        11,059        9,570      1,489     13.5
CN3712500000000   37     125   Moore County, NC                                  2009        36,267       32,591      3,676     10.1
CN3712700000000   37     127   Nash County, NC                                   2009        47,359       41,655      5,704     12.0
CN3712900000000   37     129   New Hanover County, NC                            2009       104,719       95,014      9,705      9.3
CN3713100000000   37     131   Northampton County, NC                            2009         8,633        7,656        977     11.3
CN3713300000000   37     133   Onslow County, NC                                 2009        65,809       60,234      5,575      8.5
CN3713500000000   37     135   Orange County, NC                                 2009        69,999       65,481      4,518      6.5
CN3713700000000   37     137   Pamlico County, NC                                2009         5,297        4,767        530     10.0
CN3713900000000   37     139   Pasquotank County, NC                             2009        17,797       16,029      1,768      9.9
CN3714100000000   37     141   Pender County, NC                                 2009        24,623       21,929      2,694     10.9
CN3714300000000   37     143   Perquimans County, NC                             2009         5,186        4,638        548     10.6
CN3714500000000   37     145   Person County, NC                                 2009        19,191       17,022      2,169     11.3
CN3714700000000   37     147   Pitt County, NC                                   2009        82,319       74,040      8,279     10.1
CN3714900000000   37     149   Polk County, NC                                   2009         9,447        8,589        858      9.1
CN3715100000000   37     151   Randolph County, NC                               2009        74,265       65,927      8,338     11.2
CN3715300000000   37     153   Richmond County, NC                               2009        19,973       17,181      2,792     14.0
CN3715500000000   37     155   Robeson County, NC                                2009        55,871       49,221      6,650     11.9
