"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate
	"Anderson County, KY"	"21005"	3266	372116	877.68
	"Ballard County, KY"	"21007"	1925	148144	1299.41
	"Barren County, KY"	"21009"	8043	739268	1087.97
	"Bath County, KY"	"21011"	2444	209176	1168.39
	"Bell County, KY"	"21013"	6764	518183	1305.33
	"Boone County, KY"	"21015"	12123	1978763	612.66
	"Bourbon County, KY"	"21017"	3698	356561	1037.13
	"Boyd County, KY"	"21019"	10848	887041	1222.94
	"Boyle County, KY"	"21021"	5551	511655	1084.91
	"Bracken County, KY"	"21023"	1625	151731	1070.97
	"Breathitt County, KY"	"21025"	3342	260293	1283.94
	"Breckinridge County, KY"	"21027"	3907	352789	1107.46
	"Bullitt County, KY"	"21029"	8281	1274665	649.66
	"Butler County, KY"	"21031"	2505	231507	1082.04
	"Caldwell County, KY"	"21033"	3035	231703	1309.87
	"Calloway County, KY"	"21035"	6544	656181	997.29
	"Campbell County, KY"	"21037"	15109	1612029	937.27
	"Carlisle County, KY"	"21039"	1238	92486	1338.58
	"Carroll County, KY"	"21041"	2167	190357	1138.39
	"Carter County, KY"	"21043"	5374	493855	1088.17
	"Casey County, KY"	"21045"	3396	284596	1193.27
	"Christian County, KY"	"21047"	10637	1313707	809.69
	"Clark County, KY"	"21049"	6385	625349	1021.03
	"Clay County, KY"	"21051"	4414	405569	1088.35
	"Clinton County, KY"	"21053"	2236	180179	1240.99
	"Crittenden County, KY"	"21055"	2242	166659	1345.26
	"Cumberland County, KY"	"21057"	1869	125392	1490.53
	"Daviess County, KY"	"21059"	17065	1712514	996.49
	"Edmonson County, KY"	"21061"	2169	215456	1006.70
	"Elliott County, KY"	"21063"	1312	130832	1002.81
	"Estill County, KY"	"21065"	3213	266118	1207.36
	"Fayette County, KY"	"21067"	37321	5165026	722.57
	"Fleming County, KY"	"21069"	2916	257021	1134.54
	"Floyd County, KY"	"21071"	9015	722161	1248.34
	"Franklin County, KY"	"21073"	8684	881352	985.30
	"Fulton County, KY"	"21075"	1924	125327	1535.18
	"Gallatin County, KY"	"21077"	1600	149504	1070.21
	"Garrard County, KY"	"21079"	2684	294250	912.15
	"Grant County, KY"	"21081"	3688	433181	851.38
	"Graves County, KY"	"21083"	8074	667276	1209.99
	"Grayson County, KY"	"21085"	5172	455054	1136.57
	"Green County, KY"	"21087"	2439	204153	1194.69
	"Greenup County, KY"	"21089"	7705	659921	1167.56
	"Hancock County, KY"	"21091"	1355	153900	880.44
	"Hardin County, KY"	"21093"	13878	1809245	767.06
	"Harlan County, KY"	"21095"	7572	540966	1399.72
	"Harrison County, KY"	"21097"	3710	332213	1116.75
	"Hart County, KY"	"21099"	3609	324887	1110.85
	"Henderson County, KY"	"21101"	8459	823524	1027.17
	"Henry County, KY"	"21103"	2899	276610	1048.05
	"Hickman County, KY"	"21105"	1191	89389	1332.38
	"Hopkins County, KY"	"21107"	10294	838912	1227.07
	"Jackson County, KY"	"21109"	2723	242694	1121.99
	"Jefferson County, KY"	"21111"	129299	13094313	987.44
	"Jessamine County, KY"	"21113"	6469	824713	784.39
	"Johnson County, KY"	"21115"	4974	419665	1185.23
	"Kenton County, KY"	"21117"	24610	2833007	868.69
	"Knott County, KY"	"21119"	3343	300358	1113.01
	"Knox County, KY"	"21121"	6692	570023	1173.99
	"Larue County, KY"	"21123"	2776	249714	1111.67
	"Laurel County, KY"	"21125"	9798	1030097	951.17
	"Lawrence County, KY"	"21127"	3333	283704	1174.82
	"Lee County, KY"	"21129"	1773	136991	1294.25
	"Leslie County, KY"	"21131"	2591	207857	1246.53
	"Letcher County, KY"	"21133"	5479	438316	1250.01
	"Lewis County, KY"	"21135"	2776	249020	1114.77
	"Lincoln County, KY"	"21137"	4668	437785	1066.28
	"Livingston County, KY"	"21139"	2175	171801	1266.00
	"Logan County, KY"	"21141"	5279	480941	1097.64
	"Lyon County, KY"	"21143"	1946	149004	1306.01
	"McCracken County, KY"	"21145"	14035	1171960	1197.57
	"McCreary County, KY"	"21147"	3322	319326	1040.32
	"McLean County, KY"	"21149"	2131	174254	1222.93
	"Madison County, KY"	"21151"	11219	1446160	775.78
	"Magoffin County, KY"	"21153"	2557	237217	1077.92
	"Marion County, KY"	"21155"	3422	345805	989.58
	"Marshall County, KY"	"21157"	7009	556915	1258.54
	"Martin County, KY"	"21159"	2332	230858	1010.14
	"Mason County, KY"	"21161"	3682	308215	1194.62
	"Meade County, KY"	"21163"	3518	515993	681.79
	"Menifee County, KY"	"21165"	1263	116225	1086.69
	"Mercer County, KY"	"21167"	4421	381272	1159.54
	"Metcalfe County, KY"	"21169"	2268	180844	1254.12
	"Monroe County, KY"	"21171"	2675	200803	1332.15
	"Montgomery County, KY"	"21173"	4429	456143	970.97
	"Morgan County, KY"	"21175"	2391	249655	957.72
	"Muhlenberg County, KY"	"21177"	6915	567231	1219.08
	"Nelson County, KY"	"21179"	6192	751785	823.64
	"Nicholas County, KY"	"21181"	1743	127034	1372.07
	"Ohio County, KY"	"21183"	4741	426110	1112.62
	"Oldham County, KY"	"21185"	5665	1020702	555.01
	"Owen County, KY"	"21187"	1950	193699	1006.72
	"Owsley County, KY"	"21189"	1345	85004	1582.28
	"Pendleton County, KY"	"21191"	2460	263881	932.24
	"Perry County, KY"	"21193"	6828	515989	1323.28
	"Pike County, KY"	"21195"	14393	1177443	1222.39
	"Powell County, KY"	"21197"	2655	230198	1153.35
	"Pulaski County, KY"	"21199"	12752	1096556	1162.91
	"Robertson County, KY"	"21201"	580	40596	1428.71
	"Rockcastle County, KY"	"21203"	3427	303763	1128.18
	"Rowan County, KY"	"21205"	3604	416243	865.84
	"Russell County, KY"	"21207"	3758	309195	1215.41
	"Scott County, KY"	"21209"	5118	778529	657.39
	"Shelby County, KY"	"21211"	5570	716974	776.88
	"Simpson County, KY"	"21213"	3221	309115	1042.01
	"Spencer County, KY"	"21215"	2018	280948	718.28
	"Taylor County, KY"	"21217"	4844	435534	1112.20
	"Todd County, KY"	"21219"	2365	219943	1075.28
	"Trigg County, KY"	"21221"	2876	246899	1164.85
	"Trimble County, KY"	"21223"	1537	156351	983.04
	"Union County, KY"	"21225"	3061	274296	1115.95
	"Warren County, KY"	"21227"	15208	1942582	782.88
	"Washington County, KY"	"21229"	2240	207554	1079.24
	"Wayne County, KY"	"21231"	3918	368240	1063.98
	"Webster County, KY"	"21233"	2951	246899	1195.23
	"Whitley County, KY"	"21235"	7944	647093	1227.64
	"Wolfe County, KY"	"21237"	1794	129413	1386.26
	"Woodford County, KY"	"21239"	3741	439587	851.03
	"Acadia Parish, LA"	"22001"	11334	1092732	1037.22
	"Allen Parish, LA"	"22003"	3853	460068	837.48
	"Ascension Parish, LA"	"22005"	11063	1778851	621.92
	"Assumption Parish, LA"	"22007"	3731	418493	891.53
	"Avoyelles Parish, LA"	"22009"	8775	747241	1174.32
	"Beauregard Parish, LA"	"22011"	6102	625671	975.27
	"Bienville Parish, LA"	"22013"	3851	263795	1459.85
	"Bossier Parish, LA"	"22015"	16001	2027088	789.36
	"Caddo Parish, LA"	"22017"	48380	4536996	1066.34
	"Calcasieu Parish, LA"	"22019"	33288	3415683	974.56
	"Caldwell Parish, LA"	"22021"	2235	183974	1214.85
	"Cameron Parish, LA"	"22023"	1042	146064	713.39
	"Catahoula Parish, LA"	"22025"	2333	187916	1241.51
	"Claiborne Parish, LA"	"22027"	3539	303009	1167.95
	"Concordia Parish, LA"	"22029"	4248	365579	1161.99
	"De Soto Parish, LA"	"22031"	5215	473906	1100.43
	"East Baton Rouge Parish, LA"	"22033"	63376	7734465	819.40
	"East Carroll Parish, LA"	"22035"	1673	147214	1136.44
	"East Feliciana Parish, LA"	"22037"	4132	366208	1128.32
	"Evangeline Parish, LA"	"22039"	6788	619088	1096.45
	"Franklin Parish, LA"	"22041"	4867	373766	1302.15
	"Grant Parish, LA"	"22043"	3690	377692	976.99
	"Iberia Parish, LA"	"22045"	12499	1319868	946.99
	"Iberville Parish, LA"	"22047"	5700	598263	952.76
	"Jackson Parish, LA"	"22049"	3523	285387	1234.46
	"Jefferson Parish, LA"	"22051"	73555	7952510	924.93
	"Jefferson Davis Parish, LA"	"22053"	6370	564736	1127.96
	"Lafayette Parish, LA"	"22055"	28084	3841486	731.07
	"Lafourche Parish, LA"	"22057"	14365	1700828	844.59
	"LaSalle Parish, LA"	"22059"	2997	263046	1139.34
	"Lincoln Parish, LA"	"22061"	6369	816151	780.37
	"Livingston Parish, LA"	"22063"	15649	2116931	739.23
	"Madison Parish, LA"	"22065"	2652	224906	1179.16
	"Morehouse Parish, LA"	"22067"	6788	515730	1316.19
	"Natchitoches Parish, LA"	"22069"	6899	705058	978.50
	"Orleans Parish, LA"	"22071"	67807	7175365	945.00
	"Ouachita Parish, LA"	"22073"	26032	2733732	952.25
	"Plaquemines Parish, LA"	"22075"	3490	450089	775.40
	"Pointe Coupee Parish, LA"	"22077"	4412	406249	1086.03
	"Rapides Parish, LA"	"22079"	24415	2333914	1046.10
	"Red River Parish, LA"	"22081"	1964	165194	1188.91
	"Richland Parish, LA"	"22083"	4396	373006	1178.53
	"Sabine Parish, LA"	"22085"	4869	430140	1131.96
	"St. Bernard Parish, LA"	"22087"	8766	881137	994.85
	"St. Charles Parish, LA"	"22089"	6643	922699	719.95
	"St. Helena Parish, LA"	"22091"	2046	193910	1055.13
	"St. James Parish, LA"	"22093"	3437	389272	882.93
	"St. John the Baptist Parish, LA"	"22095"	6476	806052	803.42
	"St. Landry Parish, LA"	"22097"	16794	1523728	1102.17
	"St. Martin Parish, LA"	"22099"	7814	922522	847.03
	"St. Mary Parish, LA"	"22101"	9488	964671	983.55
	"St. Tammany Parish, LA"	"22103"	32743	4022830	813.93
	"Tangipahoa Parish, LA"	"22105"	19588	2069328	946.59
	"Tensas Parish, LA"	"22107"	1213	99466	1219.51
	"Terrebonne Parish, LA"	"22109"	16688	1973630	845.55
	"Union Parish, LA"	"22111"	4661	407917	1142.63
	"Vermilion Parish, LA"	"22113"	9776	1024302	954.41
	"Vernon Parish, LA"	"22115"	6465	929328	695.66
	"Washington Parish, LA"	"22117"	10156	821563	1236.18
	"Webster Parish, LA"	"22119"	9543	739231	1290.94
	"West Baton Rouge Parish, LA"	"22121"	3353	417878	802.39
	"West Carroll Parish, LA"	"22123"	2622	211864	1237.59
	"West Feliciana Parish, LA"	"22125"	1972	277265	711.23
	"Winn Parish, LA"	"22127"	3362	280749	1197.51
	"Androscoggin County, ME"	"23001"	18829	1920640	980.35
	"Aroostook County, ME"	"23003"	15182	1293446	1173.76
	"Cumberland County, ME"	"23005"	43830	5016679	873.69
	"Franklin County, ME"	"23007"	5272	544213	968.74
	"Hancock County, ME"	"23009"	10094	966560	1044.32
	"Kennebec County, ME"	"23011"	21771	2167410	1004.47
	"Knox County, ME"	"23013"	7957	719414	1106.04
	"Lincoln County, ME"	"23015"	7090	617947	1147.35
	"Oxford County, ME"	"23017"	11090	1024098	1082.90
	"Penobscot County, ME"	"23019"	25871	2713976	953.25
	"Piscataquis County, ME"	"23021"	3976	311797	1275.19
	"Sagadahoc County, ME"	"23023"	5871	638459	919.56
	"Somerset County, ME"	"23025"	9679	927875	1043.14
	"Waldo County, ME"	"23027"	6427	689059	932.72
	"Washington County, ME"	"23029"	7656	593285	1290.44
	"York County, ME"	"23031"	31247	3534485	884.06
	"Allegany County, MD"	"24001"	16450	1334550	1232.63
	"Anne Arundel County, MD"	"24003"	68871	9492358	725.54
	"Baltimore County, MD"	"24005"	137862	14324819	962.40
	"Calvert County, MD"	"24009"	10644	1540203	691.08
	"Caroline County, MD"	"24011"	5757	572043	1006.39
	"Carroll County, MD"	"24013"	24063	2943683	817.45
	"Cecil County, MD"	"24015"	14482	1746033	829.42
	"Charles County, MD"	"24017"	15670	2538135	617.38
	"Dorchester County, MD"	"24019"	6847	572120	1196.78
	"Frederick County, MD"	"24021"	27003	4051132	666.55
	"Garrett County, MD"	"24023"	5469	539136	1014.40
	"Harford County, MD"	"24025"	31908	4299453	742.14
	"Howard County, MD"	"24027"	23958	5034959	475.83
	"Kent County, MD"	"24029"	4544	355098	1279.65
	"Montgomery County, MD"	"24031"	97165	17134120	567.08
	"Prince George's County, MD"	"24033"	97581	15414895	633.03
	"Queen Anne's County, MD"	"24035"	6618	823910	803.24
	"St. Mary's County, MD"	"24037"	12001	1804166	665.18
	"Somerset County, MD"	"24039"	4560	465121	980.39
	"Talbot County, MD"	"24041"	7695	656601	1171.94
	"Washington County, MD"	"24043"	24918	2577604	966.71
	"Wicomico County, MD"	"24045"	15820	1704245	928.27
	"Worcester County, MD"	"24047"	10410	902921	1152.92
	"Baltimore city, MD"	"24510"	130226	11287141	1153.76
	"Barnstable County, MA"	"25001"	49970	3939219	1268.53
	"Berkshire County, MA"	"25003"	27023	2367746	1141.30
	"Bristol County, MA"	"25005"	91144	9840175	926.24
	"Dukes County, MA"	"25007"	2430	290604	836.19
	"Essex County, MA"	"25009"	115217	13369734	861.77
	"Franklin County, MA"	"25011"	11917	1285702	926.89
	"Hampden County, MA"	"25013"	80159	8327114	962.63
	"Hampshire County, MA"	"25015"	21797	2826935	771.05
	"Middlesex County, MA"	"25017"	200241	27001184	741.60
	"Nantucket County, MA"	"25019"	1169	180740	646.79
	"Norfolk County, MA"	"25021"	100727	12005975	838.97
	"Plymouth County, MA"	"25023"	74465	8842359	842.14
	"Suffolk County, MA"	"25025"	89302	12951627	689.50
	"Worcester County, MA"	"25027"	121515	14188803	856.41
	"Alcona County, MI"	"26001"	3133	200307	1564.10
	"Alger County, MI"	"26003"	2052	172971	1186.33
	"Allegan County, MI"	"26005"	15961	1992706	800.97
	"Alpena County, MI"	"26007"	6373	540662	1178.74
	"Antrim County, MI"	"26009"	4449	424987	1046.86
	"Arenac County, MI"	"26011"	3560	294914	1207.13
	"Baraga County, MI"	"26013"	1871	158192	1182.74
	"Barry County, MI"	"26015"	8929	1059426	842.81
	"Bay County, MI"	"26017"	20528	1947208	1054.23
	"Benzie County, MI"	"26019"	3323	310580	1069.93
	"Berrien County, MI"	"26021"	29768	2843161	1047.00
	"Branch County, MI"	"26023"	7760	816557	950.33
	"Calhoun County, MI"	"26025"	25938	2464428	1052.50
	"Cass County, MI"	"26027"	8903	935048	952.14
	"Charlevoix County, MI"	"26029"	4605	472757	974.07
	"Cheboygan County, MI"	"26031"	5317	475545	1118.09
	"Chippewa County, MI"	"26033"	5894	696666	846.03
	"Clare County, MI"	"26035"	7029	560223	1254.68
	"Clinton County, MI"	"26037"	9220	1307481	705.17
	"Crawford County, MI"	"26039"	2850	256027	1113.16
	"Delta County, MI"	"26041"	7482	674690	1108.95
	"Dickinson County, MI"	"26043"	5639	478863	1177.58
	"Eaton County, MI"	"26045"	15843	1930505	820.67
	"Emmet County, MI"	"26047"	5592	587023	952.60
	"Genesee County, MI"	"26049"	74033	7729286	957.82
	"Gladwin County, MI"	"26051"	5773	468647	1231.84
	"Gogebic County, MI"	"26053"	4234	297580	1422.81
	"Grand Traverse County, MI"	"26055"	13152	1535616	856.46
	"Gratiot County, MI"	"26057"	7812	758731	1029.61
	"Hillsdale County, MI"	"26059"	7963	840669	947.22
	"Houghton County, MI"	"26061"	6758	652339	1035.96
	"Huron County, MI"	"26063"	8088	609588	1326.80
	"Ingham County, MI"	"26065"	35455	5082966	697.53
	"Ionia County, MI"	"26067"	8592	1149248	747.62
	"Iosco County, MI"	"26069"	7014	473954	1479.89
	"Iron County, MI"	"26071"	3590	218457	1643.34
	"Isabella County, MI"	"26073"	7738	1227235	630.52
	"Jackson County, MI"	"26075"	27791	2888454	962.14
	"Kalamazoo County, MI"	"26077"	35494	4469131	794.20
	"Kalkaska County, MI"	"26079"	3005	309397	971.24
	"Kent County, MI"	"26081"	76618	10830183	707.45
	"Keweenaw County, MI"	"26083"	413	39202	1053.52
	"Lake County, MI"	"26085"	2700	206816	1305.51
	"Lapeer County, MI"	"26087"	12670	1607001	788.43
	"Leelanau County, MI"	"26089"	3595	389476	923.04
	"Lenawee County, MI"	"26091"	16678	1798013	927.58
	"Livingston County, MI"	"26093"	20882	3184712	655.70
	"Luce County, MI"	"26095"	1341	120998	1108.28
	"Mackinac County, MI"	"26097"	2470	204720	1206.53
	"Macomb County, MI"	"26099"	139192	14978284	929.29
	"Manistee County, MI"	"26101"	5268	445580	1182.28
	"Marquette County, MI"	"26103"	11365	1192286	953.21
	"Mason County, MI"	"26105"	5832	515862	1130.53
	"Mecosta County, MI"	"26107"	6353	764287	831.23
	"Menominee County, MI"	"26109"	4850	438599	1105.79
	"Midland County, MI"	"26111"	12101	1504429	804.36
	"Missaukee County, MI"	"26113"	2644	268341	985.31
	"Monroe County, MI"	"26115"	23342	2705118	862.88
	"Montcalm County, MI"	"26117"	10191	1132461	899.90
	"Montmorency County, MI"	"26119"	2771	177972	1556.99
	"Muskegon County, MI"	"26121"	29256	3097755	944.43
	"Newaygo County, MI"	"26123"	8102	873421	927.62
	"Oakland County, MI"	"26125"	170912	21782881	784.62
	"Oceana County, MI"	"26127"	4516	482284	936.38
	"Ogemaw County, MI"	"26129"	5336	389366	1370.43
	"Ontonagon County, MI"	"26131"	1935	125944	1536.40
	"Osceola County, MI"	"26133"	4098	422901	969.02
	"Oscoda County, MI"	"26135"	2118	160408	1320.38
	"Otsego County, MI"	"26137"	4130	435470	948.40
	"Ottawa County, MI"	"26139"	29178	4677603	623.78
	"Presque Isle County, MI"	"26141"	3322	246380	1348.32
	"Roscommon County, MI"	"26143"	6861	447923	1531.74
	"Saginaw County, MI"	"26145"	36786	3650613	1007.67
	"St. Clair County, MI"	"26147"	28398	2953800	961.41
	"St. Joseph County, MI"	"26149"	10936	1110940	984.39
	"Sanilac County, MI"	"26151"	8440	784598	1075.71
	"Schoolcraft County, MI"	"26153"	1992	154777	1287.01
	"Shiawassee County, MI"	"26155"	11853	1277901	927.54
	"Tuscola County, MI"	"26157"	9918	1015639	976.53
	"Van Buren County, MI"	"26159"	12658	1371779	922.74
	"Washtenaw County, MI"	"26161"	35526	6179200	574.93
	"Wayne County, MI"	"26163"	338116	34147363	990.17
	"Wexford County, MI"	"26165"	5780	578183	999.68
	"Aitkin County, MN"	"27001"	3510	285635	1228.84
	"Anoka County, MN"	"27003"	29161	5829890	500.20
	"Becker County, MN"	"27005"	5963	576524	1034.30
	"Beltrami County, MN"	"27007"	6501	778970	834.56
	"Benton County, MN"	"27009"	5738	677406	847.05
	"Big Stone County, MN"	"27011"	1472	96846	1519.94
	"Blue Earth County, MN"	"27013"	8142	1109065	734.13
	"Brown County, MN"	"27015"	5138	469924	1093.37
	"Carlton County, MN"	"27017"	6275	617403	1016.35
	"Carver County, MN"	"27019"	6959	1550033	448.96
	"Cass County, MN"	"27021"	5396	509066	1059.98
	"Chippewa County, MN"	"27023"	2677	224586	1191.97
	"Chisago County, MN"	"27025"	6189	904808	684.01
	"Clay County, MN"	"27027"	7546	1017284	741.78
	"Clearwater County, MN"	"27029"	1785	154616	1154.47
	"Cook County, MN"	"27031"	844	93374	903.89
	"Cottonwood County, MN"	"27033"	2671	212961	1254.22
	"Crow Wing County, MN"	"27035"	10437	1087092	960.08
	"Dakota County, MN"	"27037"	36120	6994845	516.38
	"Dodge County, MN"	"27039"	2363	350209	674.74
	"Douglas County, MN"	"27041"	6453	636053	1014.54
	"Faribault County, MN"	"27043"	3562	269885	1319.82
	"Fillmore County, MN"	"27045"	4295	378341	1135.22
	"Freeborn County, MN"	"27047"	6519	567251	1149.23
	"Goodhue County, MN"	"27049"	8170	821434	994.60
	"Grant County, MN"	"27051"	1446	109862	1316.20
	"Hennepin County, MN"	"27053"	142512	20721321	687.76
	"Houston County, MN"	"27055"	3242	346875	934.63
	"Hubbard County, MN"	"27057"	3305	356656	926.66
	"Isanti County, MN"	"27059"	4769	653401	729.87
	"Itasca County, MN"	"27061"	8757	804441	1088.58
	"Jackson County, MN"	"27063"	2084	189617	1099.06
	"Kanabec County, MN"	"27065"	2493	286401	870.46
	"Kandiyohi County, MN"	"27067"	6654	753304	883.31
	"Kittson County, MN"	"27069"	1268	85423	1484.38
	"Koochiching County, MN"	"27071"	2841	243921	1164.72
	"Lac qui Parle County, MN"	"27073"	1803	133570	1349.85
	"Lake County, MN"	"27075"	2464	196580	1253.43
	"Lake of the Woods County, MN"	"27077"	825	75263	1096.16
	"Le Sueur County, MN"	"27079"	3844	487084	789.19
	"Lincoln County, MN"	"27081"	1619	108436	1493.05
	"Lyon County, MN"	"27083"	4058	458929	884.23
	"McLeod County, MN"	"27085"	5523	648096	852.19
	"Mahnomen County, MN"	"27087"	1033	96211	1073.68
	"Marshall County, MN"	"27089"	1559	174467	893.58
	"Martin County, MN"	"27091"	4418	375835	1175.52
	"Meeker County, MN"	"27093"	4020	415978	966.40
	"Mille Lacs County, MN"	"27095"	4802	450267	1066.48
	"Morrison County, MN"	"27097"	5517	588093	938.12
	"Mower County, MN"	"27099"	7112	700430	1015.38
	"Murray County, MN"	"27101"	1811	158403	1143.29
	"Nicollet County, MN"	"27103"	3618	573446	630.92
	"Nobles County, MN"	"27105"	3322	380373	873.35
	"Norman County, MN"	"27107"	1768	125265	1411.41
	"Olmsted County, MN"	"27109"	15830	2504485	632.07
	"Otter Tail County, MN"	"27111"	11715	1034232	1132.72
	"Pennington County, MN"	"27113"	2499	249236	1002.66
	"Pine County, MN"	"27115"	4607	514174	896.00
	"Pipestone County, MN"	"27117"	2195	172054	1275.76
	"Polk County, MN"	"27119"	6393	563879	1133.75
	"Pope County, MN"	"27121"	2504	199426	1255.60
	"Ramsey County, MN"	"27123"	70660	9236818	764.98
	"Red Lake County, MN"	"27125"	756	74634	1012.94
	"Redwood County, MN"	"27127"	3549	290006	1223.77
	"Renville County, MN"	"27129"	3658	288491	1267.98
	"Rice County, MN"	"27131"	7964	1115140	714.17
	"Rock County, MN"	"27133"	2222	172975	1284.58
	"Roseau County, MN"	"27135"	2426	286478	846.84
	"St. Louis County, MN"	"27137"	37992	3599857	1055.38
	"Scott County, MN"	"27139"	9148	2171258	421.32
	"Sherburne County, MN"	"27141"	7735	1479642	522.76
	"Sibley County, MN"	"27143"	2604	273055	953.65
	"Stearns County, MN"	"27145"	15522	2616330	593.27
	"Steele County, MN"	"27147"	5045	642234	785.54
	"Stevens County, MN"	"27149"	1522	176885	860.45
	"Swift County, MN"	"27151"	2099	184553	1137.34
	"Todd County, MN"	"27153"	3902	442087	882.63
	"Traverse County, MN"	"27155"	992	66607	1489.33
	"Wabasha County, MN"	"27157"	3335	388778	857.82
	"Wadena County, MN"	"27159"	3461	247583	1397.92
	"Waseca County, MN"	"27161"	3010	346106	869.68
	"Washington County, MN"	"27163"	22059	4112985	536.33
	"Watonwan County, MN"	"27165"	2189	204288	1071.53
	"Wilkin County, MN"	"27167"	1388	121034	1146.79
	"Winona County, MN"	"27169"	7316	914575	799.93
	"Wright County, MN"	"27171"	11387	2070121	550.06
	"Yellow Medicine County, MN"	"27173"	2238	189887	1178.60
	"Adams County, MS"	"28001"	7438	590035	1260.60
	"Alcorn County, MS"	"28003"	7946	652113	1218.50
	"Amite County, MS"	"28005"	2699	237476	1136.54
	"Attala County, MS"	"28007"	4930	348942	1412.84
	"Benton County, MS"	"28009"	1720	150493	1142.91
	"Bolivar County, MS"	"28011"	7602	648648	1171.98
	"Calhoun County, MS"	"28013"	3285	267890	1226.25
	"Carroll County, MS"	"28015"	1894	189324	1000.40
	"Chickasaw County, MS"	"28017"	3412	325652	1047.74
	"Choctaw County, MS"	"28019"	1704	159393	1069.06
	"Claiborne County, MS"	"28021"	1898	184227	1030.25
	"Clarke County, MS"	"28023"	3624	303861	1192.65
	"Clay County, MS"	"28025"	4024	377541	1065.84
	"Coahoma County, MS"	"28027"	5725	490043	1168.26
	"Copiah County, MS"	"28029"	5515	523308	1053.87
	"Covington County, MS"	"28031"	4290	350853	1222.73
	"DeSoto County, MS"	"28033"	18556	2626087	706.60
	"Forrest County, MS"	"28035"	12929	1332496	970.28
	"Franklin County, MS"	"28037"	1692	145421	1163.52
	"George County, MS"	"28039"	4115	388259	1059.86
	"Greene County, MS"	"28041"	2204	246746	893.23
	"Grenada County, MS"	"28043"	5190	399001	1300.75
	"Hancock County, MS"	"28045"	7905	801329	986.49
	"Harrison County, MS"	"28047"	32049	3438345	932.11
	"Hinds County, MS"	"28049"	37656	4442255	847.68
	"Holmes County, MS"	"28051"	4144	355889	1164.41
	"Humphreys County, MS"	"28053"	2029	176145	1151.89
	"Issaquena County, MS"	"28055"	236	29995	786.80
	"Itawamba County, MS"	"28057"	4958	417858	1186.53
	"Jackson County, MS"	"28059"	21924	2466943	888.71
	"Jasper County, MS"	"28061"	3396	312218	1087.70
	"Jefferson County, MS"	"28063"	1532	149315	1026.02
	"Jefferson Davis County, MS"	"28065"	2724	228558	1191.82
	"Jones County, MS"	"28067"	12900	1200640	1074.43
	"Kemper County, MS"	"28069"	1855	187442	989.64
	"Lafayette County, MS"	"28071"	6175	820464	752.62
	"Lamar County, MS"	"28073"	6353	913503	695.45
	"Lauderdale County, MS"	"28075"	16303	1420206	1147.93
	"Lawrence County, MS"	"28077"	2617	233014	1123.11
	"Leake County, MS"	"28079"	4519	408958	1105.00
	"Lee County, MS"	"28081"	15101	1455851	1037.26
	"Leflore County, MS"	"28083"	6852	602489	1137.28
	"Lincoln County, MS"	"28085"	7134	614756	1160.46
	"Lowndes County, MS"	"28087"	9922	1079405	919.21
	"Madison County, MS"	"28089"	17228	1615827	1066.20
	"Marion County, MS"	"28091"	6052	468376	1292.12
	"Marshall County, MS"	"28093"	6836	650359	1051.11
	"Monroe County, MS"	"28095"	7330	667717	1097.77
	"Montgomery County, MS"	"28097"	2612	201161	1298.46
	"Neshoba County, MS"	"28099"	6081	526247	1155.54
	"Newton County, MS"	"28101"	4463	390357	1143.31
	"Noxubee County, MS"	"28103"	2115	211599	999.53
	"Oktibbeha County, MS"	"28105"	5165	829668	622.54
	"Panola County, MS"	"28107"	6736	621315	1084.15
	"Pearl River County, MS"	"28109"	10020	958002	1045.93
	"Perry County, MS"	"28111"	2313	219354	1054.46
	"Pike County, MS"	"28113"	8590	712961	1204.83
	"Pontotoc County, MS"	"28115"	4665	524461	889.48
	"Prentiss County, MS"	"28117"	4764	457794	1040.64
	"Quitman County, MS"	"28119"	1987	157392	1262.45
	"Rankin County, MS"	"28121"	16896	2425247	696.67
	"Scott County, MS"	"28123"	4992	507678	983.30
	"Sharkey County, MS"	"28125"	1147	97348	1178.25
	"Simpson County, MS"	"28127"	5384	493875	1090.15
	"Smith County, MS"	"28129"	3176	292523	1085.73
	"Stone County, MS"	"28131"	2953	292147	1010.79
	"Sunflower County, MS"	"28133"	5702	552287	1032.43
	"Tallahatchie County, MS"	"28135"	2687	271161	990.92
	"Tate County, MS"	"28137"	4742	492950	961.96
	"Tippah County, MS"	"28139"	4631	389978	1187.50
	"Tishomingo County, MS"	"28141"	4868	348660	1396.20
	"Tunica County, MS"	"28143"	1882	185097	1016.76
	"Union County, MS"	"28145"	4900	481826	1016.96
	"Walthall County, MS"	"28147"	3174	272842	1163.31
	"Warren County, MS"	"28149"	9303	876467	1061.42
	"Washington County, MS"	"28151"	11216	975130	1150.21
	"Wayne County, MS"	"28153"	3802	376241	1010.52
	"Webster County, MS"	"28155"	2591	181590	1426.84
	"Wilkinson County, MS"	"28157"	2305	177880	1295.82
	"Winston County, MS"	"28159"	4064	347751	1168.65
	"Yalobusha County, MS"	"28161"	2957	230055	1285.34
	"Yazoo County, MS"	"28163"	5151	504606	1020.80
	"Adair County, MO"	"29001"	3926	454690	863.45
	"Andrew County, MO"	"29003"	3004	304532	986.43
	"Atchison County, MO"	"29005"	1511	105471	1432.62
	"Audrain County, MO"	"29007"	5385	463654	1161.43
